timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778516006.99957705,125182407,0,6,144825000,2418,10,1.21,-35.3632617,149.165237,599.05,0.00800000037997961,171.0358428955078,-0.013000000268220901,0.0,1
1778516007.19949722,125382327,0,6,144825200,2418,10,1.21,-35.3632617,149.165237,599.05,0.009000000543892384,170.9386749267578,-0.012000000104308128,0.0,1
1778516007.39941716,125582247,0,6,144825400,2418,10,1.21,-35.3632617,149.165237,599.05,0.010000000707805157,170.24964904785156,-0.01100000087171793,0.0,1
1778516007.59933710,125782167,0,6,144825600,2418,10,1.21,-35.3632617,149.165237,599.06,0.01100000087171793,169.76718139648438,-0.010000000707805157,0.0,1
1778516007.79925704,125982087,0,6,144825800,2418,10,1.21,-35.3632617,149.165237,599.06,0.01100000087171793,169.37796020507812,-0.010000000707805157,0.0,1
1778516008.00001025,126182840,0,6,144826000,2418,10,1.21,-35.3632618,149.165237,599.06,0.01100000087171793,167.6453399658203,-0.010000000707805157,0.0,1
1778516008.19993019,126382760,0,6,144826200,2418,10,1.21,-35.3632619,149.165237,599.06,0.01100000087171793,164.58724975585938,-0.010000000707805157,0.0,1
1778516008.39985013,126582680,0,6,144826400,2418,10,1.21,-35.3632619,149.165237,599.06,0.01100000087171793,161.25624084472656,-0.009000000543892384,0.0,1
1778516008.59977007,126782600,0,6,144826600,2418,10,1.21,-35.3632619,149.165237,599.07,0.010000000707805157,157.67764282226562,-0.00800000037997961,0.0,1
1778516008.79969025,126982520,0,6,144826800,2418,10,1.21,-35.3632619,149.165237,599.07,0.010000000707805157,153.45433044433594,-0.007000000216066837,0.0,1
1778516008.99961019,127182440,0,6,144827000,2418,10,1.21,-35.3632619,149.165237,599.07,0.009000000543892384,148.5814208984375,-0.007000000216066837,0.0,1
1778516009.19953012,127382360,0,6,144827200,2418,10,1.21,-35.3632619,149.165237,599.07,0.007000000216066837,141.82150268554688,-0.007000000216066837,0.0,1
1778516009.39945006,127582280,0,6,144827400,2418,10,1.21,-35.363262,149.165237,599.07,0.006000000052154064,127.77952575683594,-0.007000000216066837,0.0,1
1778516009.59937024,127782200,0,6,144827600,2418,10,1.21,-35.363262,149.165237,599.07,0.005000000353902578,108.97456359863281,-0.007000000216066837,0.0,1
1778516009.79929018,127982120,0,6,144827800,2418,10,1.21,-35.363262,149.165237,599.08,0.006000000052154064,96.82383728027344,-0.006000000052154064,0.0,1
1778516009.99921012,128182040,0,6,144828000,2418,10,1.21,-35.363262,149.165237,599.08,0.006000000052154064,89.06939697265625,-0.006000000052154064,0.0,1
1778516010.19996309,128382793,0,6,144828200,2418,10,1.21,-35.363262,149.165237,599.08,0.006000000052154064,80.71783447265625,-0.005000000353902578,0.0,1
1778516010.39988303,128582713,0,6,144828400,2418,10,1.21,-35.363262,149.165237,599.08,0.007000000216066837,72.75740051269531,-0.005000000353902578,0.0,1
1778516010.59980321,128782633,0,6,144828600,2418,10,1.21,-35.363262,149.165237,599.08,0.007000000216066837,67.9221420288086,-0.004000000189989805,0.0,1
1778516010.79972315,128982553,0,6,144828800,2418,10,1.21,-35.363262,149.165237,599.08,0.00800000037997961,66.07290649414062,-0.004000000189989805,0.0,1
1778516010.99964309,129182473,0,6,144829000,2418,10,1.21,-35.363262,149.165237,599.08,0.00800000037997961,66.26091766357422,-0.004000000189989805,0.0,1
1778516011.19956303,129382393,0,6,144829200,2418,10,1.21,-35.363262,149.165237,599.08,0.009000000543892384,66.63743591308594,-0.004000000189989805,0.0,1
1778516011.39948320,129582313,0,6,144829400,2418,10,1.21,-35.363262,149.165237,599.08,0.009000000543892384,66.16925811767578,-0.004000000189989805,0.0,1
1778516011.59940314,129782233,0,6,144829600,2418,10,1.21,-35.363262,149.1652371,599.09,0.009000000543892384,65.24578094482422,-0.004000000189989805,0.0,1
1778516011.79932308,129982153,0,6,144829800,2418,10,1.21,-35.363262,149.1652372,599.09,0.010000000707805157,64.58724212646484,-0.003000000026077032,0.0,1
1778516011.99924326,130182073,0,6,144830000,2418,10,1.21,-35.363262,149.1652372,599.09,0.010000000707805157,63.12873840332031,-0.003000000026077032,0.0,1
1778516012.19999623,130382826,0,6,144830200,2418,10,1.21,-35.363262,149.1652372,599.09,0.009000000543892384,60.47889709472656,-0.0020000000949949026,0.0,1
1778516012.39991617,130582746,0,6,144830400,2418,10,1.21,-35.363262,149.1652372,599.09,0.009000000543892384,58.0295295715332,-0.0020000000949949026,0.0,1
1778516012.59983611,130782666,0,6,144830600,2418,10,1.21,-35.363262,149.1652372,599.09,0.007000000216066837,55.10730743408203,-0.0010000000474974513,0.0,1
1778516012.79975605,130982586,0,6,144830800,2418,10,1.21,-35.363262,149.1652373,599.09,0.006000000052154064,50.78785705566406,-0.0010000000474974513,0.0,1
1778516012.99967623,131182506,0,6,144831000,2418,10,1.21,-35.363262,149.1652373,599.09,0.004000000189989805,43.49126052856445,-0.0010000000474974513,0.0,1
1778516013.19959617,131382426,0,6,144831200,2418,10,1.21,-35.363262,149.1652373,599.09,0.003000000026077032,27.803619384765625,-0.0010000000474974513,0.0,1
1778516013.39951611,131582346,0,6,144831400,2418,10,1.21,-35.363262,149.1652373,599.09,0.003000000026077032,3.63349986076355,-0.0010000000474974513,0.0,1
1778516013.59943604,131782266,0,6,144831600,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,344.5924072265625,-0.0010000000474974513,0.0,1
1778516013.79935622,131982186,0,6,144831800,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,332.0670166015625,0.0,0.0,1
1778516013.99927616,132182106,0,6,144832000,2418,10,1.21,-35.3632619,149.1652373,599.09,0.005000000353902578,320.99169921875,0.0,0.0,1
1778516014.20002913,132382859,0,6,144832200,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,307.941650390625,0.0,0.0,1
1778516014.39994907,132582779,0,6,144832400,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,292.1643981933594,0.0,0.0,1
1778516014.59986925,132782699,0,6,144832600,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,277.5721740722656,0.0,0.0,1
1778516014.79978919,132982619,0,6,144832800,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,267.37738037109375,0.0,0.0,1
1778516014.99970913,133182539,0,6,144833000,2418,10,1.21,-35.3632619,149.1652373,599.09,0.004000000189989805,259.1033630371094,0.0,0.0,1
1778516015.19962907,133382459,0,6,144833200,2418,10,1.21,-35.3632619,149.1652373,599.09,0.005000000353902578,250.32998657226562,0.0,0.0,1
1778516015.39954925,133582379,0,6,144833400,2418,10,1.21,-35.3632619,149.1652373,599.09,0.005000000353902578,240.0010528564453,0.0,0.0,1
1778516015.59946918,133782299,0,6,144833600,2418,10,1.21,-35.3632619,149.1652373,599.09,0.005000000353902578,231.34437561035156,0.009000000543892384,0.0,1
1778516015.79938912,133982219,0,6,144833800,2418,10,1.21,-35.3632619,149.1652373,599.08,0.005000000353902578,226.19195556640625,0.09300000220537186,0.0,1
1778516015.99930906,134182139,0,6,144834000,2418,10,1.21,-35.3632619,149.1652373,599.04,0.004000000189989805,223.35067749023438,0.26600000262260437,0.0,1
1778516016.19922924,134382059,0,6,144834200,2418,10,1.21,-35.3632619,149.1652373,598.97,0.004000000189989805,222.48504638671875,0.4790000319480896,0.0,1
1778516016.39998221,134582812,0,6,144834400,2418,10,1.21,-35.3632619,149.1652373,598.85,0.004000000189989805,220.1045379638672,0.703000009059906,0.0,1
1778516016.59990215,134782732,0,6,144834600,2418,10,1.21,-35.3632619,149.1652372,598.69,0.004000000189989805,213.0206756591797,0.9280000329017639,0.0,1
1778516016.79982209,134982652,0,6,144834800,2418,10,1.21,-35.3632619,149.1652372,598.48,0.005000000353902578,205.3097381591797,1.1480000019073486,0.0,1
