attacked_file,detection_csv,figure,baseline,attack_axis,attack_type,threshold_type,threshold,window_rule,W,N,rolling_mean_multiplier,prediction_file,prediction_column,n_eval_samples,detector,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,469,8,0,0.0,,,0.9832285115303984,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,474,3,0,0.0,,,0.9937106918238994,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,point,0,421,56,0,0.0,,,0.8825995807127882,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,462,15,0,0.0,,,0.9685534591194969,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,474,3,0,0.0,,,0.9937106918238994,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,point,0,421,56,0,0.0,,,0.8825995807127882,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,445,32,0,0.0,,,0.9329140461215933,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,474,3,0,0.0,,,0.9937106918238994,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,point,0,421,56,0,0.0,,,0.8825995807127882,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,point,0,421,56,0,0.0,,,0.8825995807127882,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,466,11,0,0.0,,,0.9769392033542977,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,point,0,421,56,0,0.0,,,0.8825995807127882,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_count,0,470,7,0,0.0,,,0.9853249475890985,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_mean,0,457,20,0,0.0,,,0.9580712788259959,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Pitch__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Pitch,ramp,p99_abs,0.009697,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1x,10,3,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1x,10,3,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,471,6,0,0.0,,,0.9874213836477987,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1x,10,3,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,461,16,0,0.0,,,0.9664570230607966,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1x,10,3,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.25x,10,3,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.25x,10,3,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,471,6,0,0.0,,,0.9874213836477987,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.25x,10,3,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,450,27,0,0.0,,,0.9433962264150944,
