timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782211.85933208,95044467,0,0.13,0.15,352.61,-0.012670155614614487,0.01776614412665367,0.002245069947093725,-0.002226234646514058,0.004487961530685425,-0.005916041787713766,-25.002979278564453,0.05,0.05,-0.01,584.09
1778782211.85933208,95044467,1,0.14,0.15,352.62,-0.012211189605295658,0.018455293029546738,0.0036253836005926132,-0.0006833727238699794,0.004556206054985523,-0.005312626715749502,-24.996307373046875,0.05,0.05,0.0,584.08
1778782211.95929217,95144427,0,0.12,0.15,352.61,-0.013043569400906563,0.017537366598844528,0.002165263518691063,-0.002665062667801976,0.004509611986577511,-0.005920051131397486,-25.00320053100586,0.05,0.05,-0.01,584.09
1778782211.95929217,95144427,1,0.13,0.14,352.62,-0.012563162483274937,0.018150338903069496,0.0034553855657577515,-0.0009623153018765152,0.004570565652102232,-0.00528879277408123,-24.996362686157227,0.05,0.05,0.0,584.08
1778782212.05925202,95244387,0,0.12,0.14,352.61,-0.013284576125442982,0.017191216349601746,0.0023620023857802153,-0.002273986581712961,0.004523756448179483,-0.005981944035738707,-25.003442764282227,0.05,0.05,0.0,584.09
1778782212.05925202,95244387,1,0.12,0.13,352.62,-0.013010126538574696,0.017707793042063713,0.0036824699491262436,-0.00032191607169806957,0.0045824418775737286,-0.00535361235961318,-24.996429443359375,0.05,0.05,0.0,584.08
1778782212.16004515,95345180,0,0.12,0.13,352.61,-0.013350916095077991,0.016795136034488678,0.002751872641965747,-0.002110139699652791,0.004490906372666359,-0.006039450876414776,-25.003643035888672,0.05,0.05,0.0,584.09
1778782212.16004515,95345180,1,0.12,0.12,352.62,-0.013240893371403217,0.017135342583060265,0.004108701832592487,-0.00024383440904784948,0.004534490406513214,-0.005434345453977585,-24.996444702148438,0.05,0.05,0.0,584.08
1778782212.26000500,95445140,0,0.11,0.12,352.61,-0.013339346274733543,0.016323786228895187,0.003085303120315075,-0.0013727040495723486,0.004490921273827553,-0.006161829456686974,-25.003795623779297,0.05,0.05,0.0,584.09
1778782212.26000500,95445140,1,0.12,0.12,352.62,-0.013155398890376091,0.016581255942583084,0.004376438912004232,0.0002004720881814137,0.004510784521698952,-0.0055742934346199036,-24.99642562866211,0.05,0.05,0.0,584.08
1778782212.35996509,95545100,0,0.11,0.13,352.61,-0.013322411105036736,0.01590006612241268,0.003090196056291461,-0.0013690284686163068,0.004469941835850477,-0.006277948617935181,-25.003908157348633,0.05,0.05,0.0,584.09
1778782212.35996509,95545100,1,0.12,0.12,352.62,-0.013144961558282375,0.016085432842373848,0.004421057645231485,0.00039795110933482647,0.004483889788389206,-0.00572436535730958,-24.996366500854492,0.05,0.05,0.0,584.08
