timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778788608.15965509,281344917,0,0.11,0.1,82.96,-0.017508352175354958,-0.020150022581219673,0.5004349946975708,0.49965235590934753,5.928006172180176,-0.7611799240112305,-3.157877206802368,0.21,0.21,0.19,584.09
1778788608.15965509,281344917,1,0.11,0.1,82.97,-0.018693557009100914,-0.020067570731043816,0.5005108714103699,0.49938634037971497,5.927214622497559,-0.7613149881362915,-3.1457700729370117,0.21,0.21,0.19,584.08
1778788608.25961494,281444877,0,0.11,0.1,82.96,-0.018059130758047104,-0.02011285535991192,0.5004095435142517,0.4997045397758484,5.928220748901367,-0.761208713054657,-3.1079132556915283,0.21,0.21,0.19,584.09
1778788608.25961494,281444877,1,0.11,0.1,82.97,-0.019243767485022545,-0.019964393228292465,0.5006045699119568,0.4994809031486511,5.9274067878723145,-0.7613310813903809,-3.0958263874053955,0.21,0.21,0.19,584.08
1778788608.35957503,281544837,0,0.1,0.11,82.96,-0.018596559762954712,-0.020152833312749863,0.5004242062568665,0.49984049797058105,5.92830753326416,-0.7612797021865845,-3.057953119277954,0.21,0.21,0.19,584.09
1778788608.35957503,281544837,1,0.11,0.11,82.97,-0.01962553709745407,-0.019821228459477425,0.5005579590797424,0.49945658445358276,5.927670478820801,-0.7612013220787048,-3.0458977222442627,0.21,0.22,0.19,584.08
1778788608.45953512,281644797,0,0.1,0.1,82.96,-0.01899705082178116,-0.02013874053955078,0.5004308223724365,0.4997486174106598,5.928384780883789,-0.7613006234169006,-3.007996082305908,0.21,0.21,0.19,584.09
1778788608.45953512,281644797,1,0.1,0.1,82.97,-0.020136993378400803,-0.019859246909618378,0.5005186200141907,0.4995206892490387,5.927651405334473,-0.7612904906272888,-2.9959402084350586,0.21,0.22,0.19,584.08
1778788608.55949497,281744757,0,0.1,0.1,82.96,-0.019338814541697502,-0.020195234566926956,0.5004541277885437,0.49987661838531494,5.928378582000732,-0.7613670825958252,-2.9580273628234863,0.21,0.21,0.19,584.09
1778788608.55949497,281744757,1,0.1,0.1,82.97,-0.02059098891913891,-0.01984633319079876,0.500512957572937,0.499881774187088,5.927574634552002,-0.7613818645477295,-2.9459753036499023,0.21,0.21,0.19,584.08
1778788608.65945506,281844717,0,0.1,0.1,82.96,-0.01966177299618721,-0.020205000415444374,0.5003829002380371,0.49992090463638306,5.928377151489258,-0.7613883018493652,-2.9080448150634766,0.21,0.21,0.19,584.09
1778788608.65945506,281844717,1,0.1,0.1,82.97,-0.020774150267243385,-0.019862303510308266,0.5005378127098083,0.4998922348022461,5.927534103393555,-0.7614026069641113,-2.896012544631958,0.21,0.21,0.19,584.08
1778788608.75941515,281944677,0,0.09,0.1,82.96,-0.019946910440921783,-0.020099148154258728,0.5004988312721252,0.5002712607383728,5.92829704284668,-0.7614485025405884,-2.858041524887085,0.21,0.21,0.19,584.09
1778788608.75941515,281944677,1,0.09,0.1,82.97,-0.02101416513323784,-0.01982772909104824,0.500610888004303,0.4999942481517792,5.92744779586792,-0.7614507675170898,-2.846034526824951,0.21,0.21,0.19,584.08
1778788608.85937500,282044637,0,0.09,0.1,82.96,-0.020098073408007622,-0.02001352608203888,0.5005741715431213,0.500828742980957,5.928229808807373,-0.7614476680755615,-2.8079826831817627,0.21,0.21,0.19,584.09
1778788608.85937500,282044637,1,0.09,0.1,82.97,-0.02112988382577896,-0.019686134532094002,0.5005784630775452,0.5002961158752441,5.927388668060303,-0.7614332437515259,-2.7960197925567627,0.21,0.21,0.19,584.08
1778788608.95933509,282144597,0,0.09,0.1,82.96,-0.02032065950334072,-0.019887186586856842,0.5005428194999695,0.5012576580047607,5.928094863891602,-0.7614775896072388,-2.7578909397125244,0.21,0.21,0.19,584.09
1778788608.95933509,282144597,1,0.09,0.1,82.97,-0.02128061093389988,-0.01949416473507881,0.5005882382392883,0.5006939768791199,5.9272637367248535,-0.7614355087280273,-2.7459816932678223,0.21,0.21,0.19,584.08
