timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627421.71955514,161925204,0,0.004610433243215084,0.002854282734915614,0.002375138457864523,-0.002838325221091509,0.0004890603595413268,-9.814630508422852,0,0,33.2674674987793,1,1,1000,1000
1778627421.71955514,161925204,1,0.004782361909747124,0.002764461562037468,0.0024139275774359703,-0.002732269000262022,0.00016944266099017113,-9.813876152038574,0,0,33.2674674987793,1,1,760,800
1778627421.75953913,161965188,0,0.0038060867227613926,0.0034754984080791473,0.0023393798619508743,-0.002224914263933897,0.0003419287968426943,-9.815068244934082,0,0,33.2690315246582,1,1,1000,1000
1778627421.75953913,161965188,1,0.003823373233899474,0.0034095793962478638,0.002369918627664447,-5.485815927386284e-05,-0.0009720339439809322,-9.813652038574219,0,0,33.2690315246582,1,1,760,800
1778627421.79952312,162005172,0,0.0015241720248013735,0.0030820996034890413,0.0022747316397726536,-0.001792572787962854,-0.0007835475262254477,-9.81493091583252,0,0,33.27059555053711,1,1,1000,1000
1778627421.79952312,162005172,1,0.0015546097420156002,0.0028575947508215904,0.0023781959898769855,-0.0026388918049633503,0.00022349432401824743,-9.813413619995117,0,0,33.27059555053711,1,1,760,800
1778627421.83950710,162045156,0,0.00044256288674660027,0.0031209816224873066,0.0023051127791404724,-0.0032654397655278444,-0.00017972484056372195,-9.815530776977539,0,0,33.272159576416016,1,1,999,999
1778627421.83950710,162045156,1,0.00046428461791947484,0.0029928279109299183,0.0023151792120188475,-0.004177921451628208,-0.0027322694659233093,-9.816925048828125,0,0,33.272159576416016,1,1,760,800
1778627421.87949109,162085140,0,0.0004050481948070228,0.0037884479388594627,0.002272715326398611,-0.002108754822984338,-0.00020982972637284547,-9.815668106079102,0,0,33.27372360229492,1,1,999,999
1778627421.87949109,162085140,1,0.0003942669427487999,0.0038874654565006495,0.0023128646425902843,0.0007747370400466025,0.0005901911063119769,-9.81397533416748,0,0,33.27372360229492,1,1,760,800
1778627421.91947508,162125124,0,0.0017605507746338844,0.00558898039162159,0.002285487251356244,-0.00314682861790061,-0.00041268992936238647,-9.814940452575684,0,0,33.27528381347656,1,1,999,999
1778627421.91947508,162125124,1,0.0016272166976705194,0.005545278545469046,0.0023646526969969273,-0.005215691402554512,-0.0004897729959338903,-9.816215515136719,0,0,33.27528381347656,1,1,760,800
1778627421.95945907,162165108,0,0.0014983487781137228,0.005550265312194824,0.002244093921035528,-0.002443587640300393,-0.00018599213217385113,-9.817838668823242,0,0,33.27684783935547,1,1,999,999
1778627421.95945907,162165108,1,0.0015074919210746884,0.0053830835968256,0.002346174558624625,-0.003266409272328019,0.000369452522136271,-9.817660331726074,0,0,33.27684783935547,1,1,760,800
1778627421.99944305,162205092,0,0.002013016026467085,0.004215569235384464,0.0022694505751132965,-0.0028210708405822515,-0.0008008306613191962,-9.816545486450195,0,0,33.278411865234375,1,1,999,999
1778627421.99944305,162205092,1,0.0018801132682710886,0.004315119702368975,0.0022788417991250753,-0.000561959168408066,-0.0002729048137553036,-9.814699172973633,0,0,33.278411865234375,1,1,760,800
1778627422.03942704,162245076,0,0.0019400567980483174,0.0026118604000657797,0.0022316891700029373,-0.0021064290776848793,-0.0008424778352491558,-9.815430641174316,0,0,33.27997589111328,1,1,999,999
1778627422.03942704,162245076,1,0.0018885656027123332,0.002585867652669549,0.002350686816498637,-0.0010173117043450475,-0.00043379078852012753,-9.816844940185547,0,0,33.27997589111328,1,1,760,800
1778627422.07941103,162285060,0,0.0026920712552964687,0.002285923343151808,0.0022348021157085896,-0.0015917010605335236,-0.0001243362348759547,-9.817281723022461,0,0,33.281578063964844,1,1,999,999
