timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778785789.19964385,130384492,0,6,414607200,2418,10,1.21,-35.3632619,149.1652379,599.08,0.009000000543892384,60.25300979614258,-0.0010000000474974513,0.0,1
1778785789.39956403,130584412,0,6,414607400,2418,10,1.21,-35.3632619,149.1652379,599.08,0.007000000216066837,57.96364974975586,-0.0010000000474974513,0.0,1
1778785789.59948397,130784332,0,6,414607600,2418,10,1.21,-35.3632619,149.1652379,599.08,0.005000000353902578,51.55436706542969,-0.0010000000474974513,0.0,1
1778785789.79940391,130984252,0,6,414607800,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,40.939048767089844,-0.0010000000474974513,0.0,1
1778785789.99932384,131184172,0,6,414608000,2418,10,1.21,-35.3632619,149.1652379,599.09,0.003000000026077032,30.48288917541504,-0.0010000000474974513,0.0,1
1778785790.19924402,131384092,0,6,414608200,2418,10,1.21,-35.3632619,149.1652379,599.09,0.003000000026077032,29.67852020263672,-0.0010000000474974513,0.0,1
1778785790.39999700,131584845,0,6,414608400,2418,10,1.21,-35.3632619,149.1652379,599.09,0.003000000026077032,38.256229400634766,-0.0010000000474974513,0.0,1
1778785790.59991693,131784765,0,6,414608600,2418,10,1.21,-35.3632619,149.1652379,599.09,0.004000000189989805,46.506919860839844,0.0,0.0,1
1778785790.79983687,131984685,0,6,414608800,2418,10,1.21,-35.3632619,149.1652379,599.09,0.005000000353902578,51.433109283447266,0.0,0.0,1
1778785790.99975681,132184605,0,6,414609000,2418,10,1.21,-35.3632618,149.1652379,599.09,0.006000000052154064,53.62352752685547,0.0,0.0,1
1778785791.19967699,132384525,0,6,414609200,2418,10,1.21,-35.3632617,149.1652379,599.09,0.007000000216066837,54.348819732666016,0.0,0.0,1
1778785791.39959693,132584445,0,6,414609400,2418,10,1.21,-35.3632617,149.1652379,599.09,0.007000000216066837,55.568668365478516,0.0,0.0,1
1778785791.59951687,132784365,0,6,414609600,2418,10,1.21,-35.3632617,149.1652379,599.09,0.006000000052154064,60.207420349121094,0.0010000000474974513,0.0,1
1778785791.79943705,132984285,0,6,414609800,2418,10,1.21,-35.3632617,149.1652379,599.09,0.006000000052154064,71.5502700805664,0.0010000000474974513,0.0,1
1778785791.99935699,133184205,0,6,414610000,2418,10,1.21,-35.3632617,149.165238,599.08,0.006000000052154064,89.28096008300781,0.0010000000474974513,0.0,1
1778785792.19927692,133384125,0,6,414610200,2418,10,1.21,-35.3632617,149.165238,599.08,0.006000000052154064,110.20906066894531,0.0010000000474974513,0.0,1
1778785792.39919686,133584045,0,6,414610400,2418,10,1.21,-35.3632617,149.165238,599.08,0.007000000216066837,129.6719512939453,0.0010000000474974513,0.0,1
1778785792.59994984,133784798,0,6,414610600,2418,10,1.21,-35.3632617,149.165238,599.08,0.00800000037997961,145.5641326904297,0.0010000000474974513,0.0,1
1778785792.79987001,133984718,0,6,414610800,2418,10,1.21,-35.3632617,149.165238,599.08,0.00800000037997961,157.22601318359375,0.0,0.0,1
1778785792.99978995,134184638,0,6,414611000,2418,10,1.21,-35.3632617,149.165238,599.08,0.009000000543892384,163.9548797607422,0.0,0.0,1
1778785793.19970989,134384558,0,6,414611200,2418,10,1.21,-35.3632617,149.165238,599.08,0.010000000707805157,166.3689422607422,0.0,0.0,1
1778785793.39962983,134584478,0,6,414611400,2418,10,1.21,-35.3632617,149.165238,599.08,0.010000000707805157,164.8530731201172,0.0,0.0,1
1778785793.59955001,134784398,0,6,414611600,2418,10,1.21,-35.3632617,149.165238,599.08,0.010000000707805157,161.61192321777344,0.0,0.0,1
1778785793.79946995,134984318,0,6,414611800,2418,10,1.21,-35.3632618,149.165238,599.08,0.010000000707805157,161.0330810546875,-0.0010000000474974513,0.0,1
1778785793.99938989,135184238,0,6,414612000,2418,10,1.21,-35.3632619,149.165238,599.08,0.010000000707805157,164.5004119873047,-0.0010000000474974513,0.0,1
1778785794.19930983,135384158,0,6,414612200,2418,10,1.21,-35.3632619,149.165238,599.08,0.010000000707805157,170.60366821289062,-0.0010000000474974513,0.0,1
1778785794.39923000,135584078,0,6,414612400,2418,10,1.21,-35.3632619,149.165238,599.08,0.009000000543892384,177.0802764892578,-0.0010000000474974513,0.0,1
1778785794.59998298,135784831,0,6,414612600,2418,10,1.21,-35.3632619,149.165238,599.09,0.007000000216066837,180.78550720214844,-0.0010000000474974513,0.0,1
1778785794.79990292,135984751,0,6,414612800,2418,10,1.21,-35.3632619,149.165238,599.09,0.005000000353902578,180.7096710205078,-0.0010000000474974513,0.0,1
1778785794.99982285,136184671,0,6,414613000,2418,10,1.21,-35.3632619,149.165238,599.09,0.003000000026077032,175.5234375,-0.0010000000474974513,0.0,1
1778785795.19974303,136384591,0,6,414613200,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,157.7886505126953,0.0,0.0,1
1778785795.39966297,136584511,0,6,414613400,2418,10,1.21,-35.3632619,149.165238,599.09,0.0,96.01826477050781,0.0,0.0,1
1778785795.59958291,136784431,0,6,414613600,2418,10,1.21,-35.3632619,149.165238,599.09,0.0,30.054868698120117,0.0,0.0,1
1778785795.79950285,136984351,0,6,414613800,2418,10,1.21,-35.3632619,149.1652381,599.09,0.0010000000474974513,12.965879440307617,0.0,0.0,1
1778785795.99942303,137184271,0,6,414614000,2418,10,1.21,-35.3632619,149.1652382,599.09,0.0010000000474974513,17.240379333496094,0.0,0.0,1
1778785796.19934297,137384191,0,6,414614200,2418,10,1.21,-35.3632619,149.1652382,599.09,0.0010000000474974513,24.397859573364258,0.0010000000474974513,0.0,1
1778785796.39926291,137584111,0,6,414614400,2418,10,1.21,-35.3632619,149.1652382,599.09,0.0010000000474974513,15.092339515686035,0.0010000000474974513,0.0,1
1778785796.59918284,137784031,0,6,414614600,2418,10,1.21,-35.3632619,149.1652382,599.08,0.0010000000474974513,327.64727783203125,0.0010000000474974513,0.0,1
1778785796.79993582,137984784,0,6,414614800,2418,10,1.21,-35.3632619,149.1652382,599.08,0.0020000000949949026,291.1416931152344,0.0010000000474974513,0.0,1
1778785796.99985600,138184704,0,6,414615000,2418,10,1.21,-35.3632619,149.1652382,599.08,0.005000000353902578,282.2863464355469,0.0010000000474974513,0.0,1
1778785797.19977593,138384624,0,6,414615200,2418,10,1.21,-35.3632619,149.1652382,599.08,0.007000000216066837,279.9205322265625,0.0010000000474974513,0.0,1
1778785797.39969587,138584544,0,6,414615400,2418,10,1.21,-35.3632619,149.1652382,599.08,0.00800000037997961,279.4666748046875,0.0,0.0,1
1778785797.59961581,138784464,0,6,414615600,2418,10,1.21,-35.3632619,149.1652382,599.08,0.00800000037997961,279.694580078125,0.0,0.0,1
1778785797.79953599,138984384,0,6,414615800,2418,10,1.21,-35.3632619,149.1652382,599.08,0.009000000543892384,278.47979736328125,0.0,0.0,1
1778785797.99945593,139184304,0,6,414616000,2418,10,1.21,-35.3632619,149.1652381,599.08,0.010000000707805157,276.1022033691406,0.0,0.0,1
1778785798.19937587,139384224,0,6,414616200,2418,10,1.21,-35.3632619,149.165238,599.08,0.01100000087171793,274.70733642578125,-0.0010000000474974513,0.0,1
1778785798.39929605,139584144,0,6,414616400,2418,10,1.21,-35.3632619,149.165238,599.08,0.01100000087171793,274.3343505859375,-0.0010000000474974513,0.0,1
1778785798.59921598,139784064,0,6,414616600,2418,10,1.21,-35.3632619,149.165238,599.08,0.01100000087171793,274.247802734375,-0.0010000000474974513,0.0,1
1778785798.79996896,139984817,0,6,414616800,2418,10,1.21,-35.3632619,149.165238,599.08,0.010000000707805157,274.2691955566406,-0.0010000000474974513,0.0,1
1778785798.99988890,140184737,0,6,414617000,2418,10,1.21,-35.3632619,149.1652379,599.09,0.00800000037997961,275.39874267578125,-0.0010000000474974513,0.0,1
1778785799.19980884,140384657,0,6,414617200,2418,10,1.21,-35.3632619,149.1652379,599.09,0.006000000052154064,279.39739990234375,-0.0010000000474974513,0.0,1
1778785799.39972901,140584577,0,6,414617400,2418,10,1.21,-35.3632619,149.1652379,599.09,0.004000000189989805,289.06463623046875,-0.0010000000474974513,0.0,1
1778785799.59964895,140784497,0,6,414617600,2418,10,1.21,-35.3632619,149.1652379,599.09,0.0020000000949949026,317.5129699707031,0.0,0.0,1
1778785799.79956889,140984417,0,6,414617800,2418,10,1.21,-35.3632619,149.1652379,599.09,0.0020000000949949026,23.010419845581055,0.0,0.0,1
1778785799.99948883,141184337,0,6,414618000,2418,10,1.21,-35.3632619,149.1652379,599.09,0.003000000026077032,54.381446838378906,0.0,0.0,1
1778785800.19940901,141384257,0,6,414618200,2418,10,1.21,-35.3632619,149.1652379,599.09,0.004000000189989805,65.65715026855469,0.0,0.0,1
1778785800.39932895,141584177,0,6,414618400,2418,10,1.21,-35.3632619,149.1652379,599.09,0.004000000189989805,71.91217041015625,0.0,0.0,1
1778785800.59924889,141784097,0,6,414618600,2418,10,1.21,-35.3632619,149.1652379,599.09,0.005000000353902578,74.63179779052734,0.0010000000474974513,0.0,1
1778785800.80000186,141984850,0,6,414618800,2418,10,1.21,-35.3632619,149.1652379,599.09,0.005000000353902578,74.0499496459961,0.0010000000474974513,0.0,1
1778785800.99992204,142184770,0,6,414619000,2418,10,1.21,-35.3632619,149.1652379,599.09,0.005000000353902578,71.40798950195312,0.0010000000474974513,0.0,1
1778785801.19984198,142384690,0,6,414619200,2418,10,1.21,-35.3632619,149.1652379,599.09,0.004000000189989805,69.3244400024414,0.0010000000474974513,0.0,1
1778785801.39976192,142584610,0,6,414619400,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,70.7208480834961,0.0010000000474974513,0.0,1
1778785801.59968185,142784530,0,6,414619600,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,77.46002960205078,0.0010000000474974513,0.0,1
1778785801.79960203,142984450,0,6,414619800,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,85.12002563476562,0.0010000000474974513,0.0,1
1778785801.99952197,143184370,0,6,414620000,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,89.75328826904297,0.0,0.0,1
1778785802.19944191,143384290,0,6,414620200,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,93.03556823730469,0.0,0.0,1
1778785802.39936185,143584210,0,6,414620400,2418,10,1.21,-35.3632619,149.1652379,599.08,0.004000000189989805,93.94107055664062,0.0,0.0,1
1778785802.59928203,143784130,0,6,414620600,2418,10,1.21,-35.3632619,149.1652379,599.08,0.003000000026077032,92.39311981201172,0.0,0.0,1
1778785802.79920197,143984050,0,6,414620800,2418,10,1.21,-35.3632619,149.1652379,599.08,0.003000000026077032,89.865234375,0.0,0.0,1
1778785802.99995494,144184803,0,6,414621000,2418,10,1.21,-35.3632619,149.1652379,599.08,0.003000000026077032,91.06306457519531,0.0,0.0,1
1778785803.19987488,144384723,0,6,414621200,2418,10,1.21,-35.3632619,149.165238,599.08,0.004000000189989805,93.08355712890625,-0.0010000000474974513,0.0,1
1778785803.39979482,144584643,0,6,414621400,2418,10,1.21,-35.3632619,149.165238,599.08,0.004000000189989805,91.28738403320312,-0.0010000000474974513,0.0,1
1778785803.59971499,144784563,0,6,414621600,2418,10,1.21,-35.3632619,149.165238,599.08,0.005000000353902578,87.68251037597656,-0.0010000000474974513,0.0,1
1778785803.79963493,144984483,0,6,414621800,2418,10,1.21,-35.3632619,149.165238,599.09,0.005000000353902578,84.9211196899414,-0.0010000000474974513,0.0,1
1778785803.99955487,145184403,0,6,414622000,2418,10,1.21,-35.3632619,149.165238,599.09,0.004000000189989805,85.82615661621094,-0.0010000000474974513,0.0,1
