timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782989.06032014,68244358,1,0.14,0.09,352.7,-0.007916414178907871,0.00635504350066185,-1.0485472679138184,-1.0459407567977905,-0.014382535591721535,0.015549814328551292,-14.453577995300293,0.02,0.03,-0.05,584.08
1778782989.16027999,68344318,0,0.15,0.1,352.69,-0.007430577650666237,0.006183294579386711,-0.9464839100837708,-0.9307761192321777,-0.014924153685569763,0.015368985012173653,-14.56254768371582,0.03,0.03,-0.05,584.09
1778782989.16027999,68344318,1,0.15,0.09,352.7,-0.007223883178085089,0.0062176831997931,-0.9469808340072632,-0.9425516128540039,-0.014932363294064999,0.015476342290639877,-14.552824974060059,0.02,0.03,-0.05,584.08
1778782989.26024008,68444278,0,0.15,0.1,352.69,-0.006942059379070997,0.006083582527935505,-0.8461644649505615,-0.8288983106613159,-0.015375697985291481,0.015268427319824696,-14.650396347045898,0.03,0.03,-0.05,584.09
1778782989.26024008,68444278,1,0.15,0.1,352.7,-0.006650940049439669,0.005981747061014175,-0.8468356728553772,-0.8372433185577393,-0.015356735326349735,0.015356961637735367,-14.641489028930664,0.02,0.03,-0.05,584.08
1778782989.36020017,68544238,0,0.16,0.09,352.69,-0.006385026499629021,0.006064663175493479,-0.7464355230331421,-0.7287154197692871,-0.015755683183670044,0.015173357911407948,-14.72812557220459,0.03,0.03,-0.05,584.09
1778782989.36020017,68544238,1,0.16,0.09,352.7,-0.006033360026776791,0.006016567349433899,-0.7471923232078552,-0.7330688834190369,-0.015705833211541176,0.015238502994179726,-14.719767570495605,0.02,0.03,-0.05,584.08
1778782989.46016002,68644198,0,0.17,0.09,352.69,-0.005632428452372551,0.006225780118256807,-0.6484121680259705,-0.6293905377388,-0.01599813997745514,0.015068918466567993,-14.795355796813965,0.03,0.03,-0.05,584.09
1778782989.46016002,68644198,1,0.17,0.08,352.7,-0.005283593665808439,0.006017317995429039,-0.6489705443382263,-0.6312041282653809,-0.015917757526040077,0.015106580220162868,-14.787322044372559,0.02,0.03,-0.05,584.08
1778782989.56012011,68744158,0,0.17,0.09,352.69,-0.004877770319581032,0.0065144505351781845,-0.5500930547714233,-0.5311493873596191,-0.01614564098417759,0.015014687553048134,-14.853269577026367,0.03,0.03,-0.05,584.09
1778782989.56012011,68744158,1,0.17,0.08,352.7,-0.004491912666708231,0.0061820875853300095,-0.5506040453910828,-0.5310083627700806,-0.016007792204618454,0.014951853081583977,-14.845157623291016,0.02,0.03,-0.05,584.08
1778782989.66008019,68844118,0,0.18,0.09,352.69,-0.00413441052660346,0.006810311693698168,-0.4523409903049469,-0.43219202756881714,-0.01616048812866211,0.014948698692023754,-14.901299476623535,0.03,0.03,-0.05,584.09
1778782989.66008019,68844118,1,0.18,0.08,352.7,-0.0036306227557361126,0.006600901950150728,-0.45284947752952576,-0.4300185739994049,-0.016025889664888382,0.014903130009770393,-14.89336109161377,0.02,0.03,-0.05,584.08
1778782989.76004004,68944078,0,0.17,0.09,352.69,-0.00335287069901824,0.007066969759762287,-0.3544873595237732,-0.3342090845108032,-0.01608126424252987,0.014919259585440159,-14.939477920532227,0.03,0.03,-0.05,584.09
1778782989.76004004,68944078,1,0.17,0.08,352.7,-0.0027642352506518364,0.00681677320972085,-0.35505297780036926,-0.3355352580547333,-0.015925919637084007,0.014878037385642529,-14.931849479675293,0.02,0.03,-0.05,584.08
1778782989.86000013,69044038,0,0.15,0.1,352.69,-0.002767736092209816,0.007100631482899189,-0.25604990124702454,-0.2344219982624054,-0.015915539115667343,0.014874731190502644,-14.96810245513916,0.03,0.03,-0.05,584.09
1778782989.86000013,69044038,1,0.15,0.09,352.7,-0.0020581381395459175,0.006961202248930931,-0.2573360502719879,-0.23966167867183685,-0.015721429139375687,0.014826885424554348,-14.960637092590332,0.02,0.03,-0.05,584.08
1778782989.96079302,69144831,0,0.15,0.12,352.69,-0.002454248955473304,0.006997720804065466,-0.1583915650844574,-0.1365402638912201,-0.015713369473814964,0.014831325970590115,-14.986733436584473,0.03,0.03,-0.05,584.09
1778782989.96079302,69144831,1,0.15,0.11,352.7,-0.0016327912453562021,0.006949135567992926,-0.15881101787090302,-0.13843156397342682,-0.015445823781192303,0.014734030701220036,-14.97939682006836,0.02,0.03,-0.05,584.08
1778782990.06075311,69244791,0,0.15,0.13,352.69,-0.0023878777865320444,0.006995550822466612,-0.0760122612118721,-0.052909914404153824,-0.015464739874005318,0.014749226160347462,-14.995890617370605,0.03,0.03,-0.05,584.09
1778782990.06075311,69244791,1,0.15,0.12,352.7,-0.001610567676834762,0.007009407039731741,-0.07650125026702881,-0.052953485399484634,-0.01518133096396923,0.014701844193041325,-14.988683700561523,0.02,0.03,-0.05,584.08
1778782990.16071296,69344751,0,0.15,0.13,352.69,-0.002524349372833967,0.007141937036067247,-0.01869543269276619,0.005277042742818594,-0.01522250659763813,0.014690369367599487,-14.998001098632812,0.03,0.03,-0.05,584.09
1778782990.16071296,69344751,1,0.15,0.13,352.7,-0.0016684744041413069,0.007236923091113567,-0.019191885367035866,0.0034587865229696035,-0.014917314983904362,0.014676762744784355,-14.991008758544922,0.02,0.03,-0.05,584.08
1778782990.26067305,69444711,0,0.16,0.14,352.69,-0.0027289625722914934,0.00743912672623992,0.01792842708528042,0.04264090210199356,-0.014969621784985065,0.014615542255342007,-14.995494842529297,0.03,0.03,-0.05,584.09
1778782990.26067305,69444711,1,0.16,0.13,352.7,-0.0018407553434371948,0.007499509025365114,0.017397750169038773,0.0408145934343338,-0.014636370353400707,0.014624964445829391,-14.988702774047852,0.02,0.03,-0.05,584.08
1778782990.36063313,69544671,0,0.16,0.14,352.69,-0.0030353472102433443,0.007821004837751389,0.03836977854371071,0.062208909541368484,-0.014746072702109814,0.014580083079636097,-14.990188598632812,0.03,0.03,-0.05,584.09
1778782990.36063313,69544671,1,0.16,0.13,352.7,-0.002027807990089059,0.007774631027132273,0.03789394721388817,0.060380078852176666,-0.014376863837242126,0.014591732062399387,-14.983565330505371,0.02,0.03,-0.05,584.08
1778782990.46059299,69644631,0,0.16,0.14,352.69,-0.0032881905790418386,0.008096052333712578,0.04680733382701874,0.0719723328948021,-0.014512567780911922,0.01452268473803997,-14.983352661132812,0.03,0.03,-0.05,584.09
1778782990.46059299,69644631,1,0.16,0.13,352.7,-0.002178693190217018,0.008228722028434277,0.04630383104085922,0.07107552886009216,-0.014096351340413094,0.014538189396262169,-14.976820945739746,0.02,0.03,-0.05,584.08
1778782990.56055307,69744591,0,0.15,0.14,352.69,-0.0035985521972179413,0.00846890453249216,0.046546321362257004,0.07285653054714203,-0.01430497132241726,0.014493197202682495,-14.976038932800293,0.03,0.03,-0.05,584.09
1778782990.56055307,69744591,1,0.15,0.13,352.7,-0.0024884005542844534,0.008624982088804245,0.04601888731122017,0.07235806435346603,-0.013836275786161423,0.014520619995892048,-14.969573974609375,0.02,0.03,-0.05,584.08
1778782990.66051316,69844551,0,0.15,0.14,352.69,-0.0037900828756392,0.008636544458568096,0.04032467305660248,0.06851247698068619,-0.013990027830004692,0.014294562861323357,-14.968613624572754,0.03,0.03,-0.05,584.09
1778782990.66051316,69844551,1,0.15,0.13,352.7,-0.002681309124454856,0.009100914001464844,0.03977181389927864,0.06873174011707306,-0.013563674874603748,0.014474701136350632,-14.962470054626465,0.02,0.03,-0.05,584.08
1778782990.76047301,69944511,0,0.15,0.14,352.69,-0.0040719592943787575,0.00897242221981287,0.030376868322491646,0.06033582240343094,-0.01380996499210596,0.014294271357357502,-14.962154388427734,0.03,0.03,-0.05,584.09
1778782990.76047301,69944511,1,0.15,0.13,352.7,-0.0027072965167462826,0.009210305288434029,0.029876839369535446,0.06188776716589928,-0.01325367484241724,0.014371453784406185,-14.955799102783203,0.02,0.03,-0.05,584.08
1778782990.86043310,70044471,0,0.14,0.14,352.69,-0.004387367982417345,0.009109272621572018,0.019217591732740402,0.04987942427396774,-0.013596072793006897,0.014227739535272121,-14.956692695617676,0.03,0.03,-0.05,584.09
1778782990.86043310,70044471,1,0.14,0.13,352.7,-0.003008496481925249,0.009451163932681084,0.018521081656217575,0.04876204580068588,-0.012994951568543911,0.014330911450088024,-14.950481414794922,0.02,0.03,-0.05,584.08
1778782990.96039319,70144431,0,0.14,0.14,352.69,-0.0046505737118422985,0.009171445854008198,0.006784235592931509,0.037793807685375214,-0.013391086831688881,0.014141994528472424,-14.952411651611328,0.03,0.03,-0.05,584.09
1778782990.96039319,70144431,1,0.14,0.13,352.7,-0.003252337221056223,0.009543893858790398,0.00606774864718318,0.036577027291059494,-0.012743190862238407,0.014270714484155178,-14.946274757385254,0.02,0.03,-0.05,584.08
1778782991.06035304,70244391,0,0.14,0.13,352.69,-0.004843003582209349,0.009147369302809238,-0.005157194100320339,0.025338534265756607,-0.013147246092557907,0.013985672034323215,-14.949370384216309,0.03,0.03,-0.05,584.09
1778782991.06035304,70244391,1,0.14,0.12,352.7,-0.0035577283706516027,0.009564558044075966,-0.005754347890615463,0.025020644068717957,-0.012467765249311924,0.014131298288702965,-14.943242073059082,0.02,0.03,-0.05,584.08
1778782991.16031313,70344351,0,0.14,0.13,352.69,-0.005065528210252523,0.00911009218543768,-0.01569901406764984,0.01414144691079855,-0.012907165102660656,0.013807191513478756,-14.947519302368164,0.03,0.03,-0.05,584.09
1778782991.16031313,70344351,1,0.14,0.12,352.7,-0.003730915952473879,0.009595699608325958,-0.01622127741575241,0.014607047662138939,-0.012203230522572994,0.013976236805319786,-14.941356658935547,0.02,0.03,-0.05,584.08
1778782991.26027298,70444311,0,0.15,0.14,352.69,-0.005281937774270773,0.009117928333580494,-0.025280248373746872,0.0034835059195756912,-0.012634647078812122,0.013550237752497196,-14.946722030639648,0.03,0.03,-0.05,584.09
1778782991.26027298,70444311,1,0.15,0.13,352.7,-0.0038902834057807922,0.009635047987103462,-0.025732500478625298,0.00437920494005084,-0.011904321610927582,0.013740315102040768,-14.940488815307617,0.02,0.03,-0.05,584.08
1778782991.36023307,70544271,0,0.14,0.14,352.69,-0.005463837180286646,0.009217972867190838,-0.03260931372642517,-0.004504230339080095,-0.012370298616588116,0.013283973559737206,-14.946852684020996,0.03,0.03,-0.05,584.09
1778782991.36023307,70544271,1,0.15,0.13,352.7,-0.004070892930030823,0.00970976147800684,-0.03299512714147568,-0.0022161060478538275,-0.011614260263741016,0.013493266887962818,-14.940536499023438,0.02,0.03,-0.05,584.08
1778782991.46019316,70644231,0,0.13,0.13,352.69,-0.005532736890017986,0.009090234525501728,-0.03845210000872612,-0.011168190278112888,-0.012065835297107697,0.012950095348060131,-14.947648048400879,0.03,0.03,-0.05,584.09
1778782991.46019316,70644231,1,0.14,0.12,352.7,-0.004087782930582762,0.009759794920682907,-0.03876665234565735,-0.00800511334091425,-0.011294888332486153,0.013200533576309681,-14.941266059875488,0.03,0.03,-0.05,584.08
1778782991.56015301,70744191,0,0.14,0.13,352.69,-0.00548701174557209,0.00895467959344387,-0.042464252561330795,-0.016170579940080643,-0.011756381951272488,0.01260516420006752,-14.949122428894043,0.03,0.03,-0.05,584.09
1778782991.56015301,70744191,1,0.14,0.12,352.7,-0.004016806837171316,0.009693488478660583,-0.04288286715745926,-0.016617940738797188,-0.01096228789538145,0.012905200943350792,-14.942818641662598,0.03,0.03,-0.05,584.08
1778782991.66011310,70844151,0,0.13,0.13,352.69,-0.005524590145796537,0.00872698612511158,-0.04503772780299187,-0.020486831665039062,-0.01140486728399992,0.012180752120912075,-14.95103931427002,0.03,0.03,-0.05,584.09
1778782991.66011310,70844151,1,0.14,0.12,352.7,-0.0041622258722782135,0.009533001109957695,-0.04533807188272476,-0.021281730383634567,-0.010591930709779263,0.012521304190158844,-14.94474983215332,0.03,0.03,-0.05,584.08
1778782991.76007318,70944111,0,0.14,0.14,352.69,-0.005626216530799866,0.008573277853429317,-0.04659707471728325,-0.023715291172266006,-0.011056425049901009,0.011729939840734005,-14.953340530395508,0.03,0.03,-0.05,584.09
1778782991.76007318,70944111,1,0.14,0.13,352.7,-0.0042628515511751175,0.00944689940661192,-0.046962980180978775,-0.023775584995746613,-0.010233985260128975,0.012110498733818531,-14.94699478149414,0.03,0.03,-0.05,584.08
1778782991.86003304,71044071,0,0.16,0.15,352.69,-0.005744896829128265,0.00866171345114708,-0.04667690396308899,-0.0280615221709013,-0.0106812147423625,0.011235721409320831,-14.956210136413574,0.03,0.03,-0.05,584.09
1778782991.86003304,71044071,1,0.16,0.14,352.7,-0.004409101791679859,0.009460573084652424,-0.047044120728969574,-0.026967396959662437,-0.009851810522377491,0.011650674976408482,-14.949700355529785,0.03,0.03,-0.05,584.08
1778782991.95999312,71144031,0,0.17,0.16,352.69,-0.006075301207602024,0.009108250960707664,-0.045807644724845886,-0.032993581146001816,-0.010333004407584667,0.010785271413624287,-14.959516525268555,0.03,0.03,-0.05,584.09
1778782991.95999312,71144031,1,0.18,0.15,352.7,-0.00472097797319293,0.00983900111168623,-0.04613468423485756,-0.03164516016840935,-0.009489921852946281,0.011217824183404446,-14.952840805053711,0.03,0.03,-0.05,584.08
1778782992.06078601,71244824,0,0.19,0.17,352.69,-0.006588437594473362,0.009770884178578854,-0.04482937231659889,-0.036112841218709946,-0.009990360587835312,0.010336360894143581,-14.963080406188965,0.03,0.03,-0.05,584.09
1778782992.06078601,71244824,1,0.19,0.16,352.7,-0.005063104443252087,0.010409514419734478,-0.04506434127688408,-0.03475561738014221,-0.009020050056278706,0.010600152425467968,-14.956219673156738,0.03,0.03,-0.05,584.08
1778782992.16074610,71344784,0,0.18,0.17,352.69,-0.007212721277028322,0.01042615994811058,-0.04222070798277855,-0.03646500036120415,-0.009700285270810127,0.00994433555752039,-14.96667194366455,0.03,0.03,-0.05,584.09
1778782992.16074610,71344784,1,0.19,0.16,352.7,-0.005724335554987192,0.011209800839424133,-0.04245849326252937,-0.03548648953437805,-0.00875045731663704,0.010305050760507584,-14.95972728729248,0.03,0.03,-0.05,584.08
1778782992.26070619,71444744,0,0.18,0.17,352.69,-0.007706059142947197,0.010978379286825657,-0.03911607339978218,-0.03486073762178421,-0.009430225007236004,0.009392003528773785,-14.970133781433105,0.03,0.03,-0.05,584.09
1778782992.26070619,71444744,1,0.18,0.16,352.7,-0.006220648530870676,0.011820361018180847,-0.03947386145591736,-0.034697387367486954,-0.008496374823153019,0.00982590951025486,-14.963157653808594,0.03,0.03,-0.05,584.08
1778782992.36066604,71544704,0,0.17,0.16,352.69,-0.008141792379319668,0.011379489675164223,-0.03592907637357712,-0.032626617699861526,-0.009209766052663326,0.008791542612016201,-14.973417282104492,0.03,0.03,-0.05,584.09
1778782992.36066604,71544704,1,0.18,0.15,352.69,-0.006623970344662666,0.012312128208577633,-0.03639465942978859,-0.032652974128723145,-0.008278744295239449,0.009288976900279522,-14.966414451599121,0.03,0.03,-0.05,584.08
1778782992.46062613,71644664,0,0.17,0.15,352.69,-0.008308117277920246,0.011639065109193325,-0.03235776722431183,-0.02955290861427784,-0.008773763664066792,0.008127027191221714,-14.976441383361816,0.03,0.03,-0.05,584.09
1778782992.46062613,71644664,1,0.17,0.14,352.69,-0.006884783506393433,0.012431875802576542,-0.03279992938041687,-0.02935061790049076,-0.007851187139749527,0.008666926994919777,-14.969416618347168,0.03,0.03,-0.05,584.08
1778782992.56058598,71744624,0,0.18,0.14,352.69,-0.008231505751609802,0.011876283213496208,-0.029024815186858177,-0.02348535694181919,-0.008220795542001724,0.007472539320588112,-14.978771209716797,0.03,0.03,-0.05,584.09
1778782992.56058598,71744624,1,0.18,0.13,352.69,-0.006867238786071539,0.012680678628385067,-0.02935987524688244,-0.02363569475710392,-0.007191264536231756,0.007875625044107437,-14.97173023223877,0.03,0.03,-0.05,584.08
1778782992.66054606,71844584,0,0.19,0.15,352.69,-0.008210941217839718,0.012369140982627869,-0.02568122185766697,-0.015316332690417767,-0.0075468928553164005,0.006804010830819607,-14.980451583862305,0.03,0.03,-0.05,584.09
1778782992.66054606,71844584,1,0.19,0.14,352.69,-0.006886710412800312,0.013058937154710293,-0.02598152495920658,-0.014540275558829308,-0.006577398162335157,0.007300356402993202,-14.973315238952637,0.03,0.03,-0.05,584.08
1778782992.76050615,71944544,0,0.2,0.17,352.69,-0.008404781110584736,0.013002954423427582,-0.022800331935286522,-0.009503214620053768,-0.006848569959402084,0.006215821485966444,-14.981619834899902,0.03,0.03,-0.05,584.09
1778782992.76050615,71944544,1,0.2,0.16,352.69,-0.007004322484135628,0.01367173995822668,-0.02310854196548462,-0.008300324901938438,-0.005911783315241337,0.006760082673281431,-14.974387168884277,0.03,0.03,-0.05,584.08
1778782992.86046600,72044504,0,0.2,0.18,352.69,-0.0086930887773633,0.013645414263010025,-0.02067061886191368,-0.005321746692061424,-0.00611252011731267,0.005483886227011681,-14.982397079467773,0.03,0.03,-0.05,584.09
1778782992.86046600,72044504,1,0.2,0.17,352.69,-0.007421502377837896,0.014214321039617062,-0.02084748074412346,-0.004060355946421623,-0.005200514569878578,0.006050477270036936,-14.975059509277344,0.03,0.03,-0.05,584.08
1778782992.96042609,72144464,0,0.19,0.19,352.69,-0.009152584709227085,0.014202321879565716,-0.01893755979835987,-0.003549931338056922,-0.005422196816653013,0.004741905257105827,-14.982976913452148,0.03,0.03,-0.05,584.09
1778782992.96042609,72144464,1,0.19,0.18,352.69,-0.007948667742311954,0.014778395183384418,-0.019158484414219856,-0.0024138775188475847,-0.004528807941824198,0.005311027634888887,-14.975533485412598,0.03,0.03,-0.05,584.08
1778782993.06038618,72244424,0,0.19,0.2,352.69,-0.00978404562920332,0.014628279022872448,-0.017550064250826836,-0.002691882662475109,-0.004758493509143591,0.003935610875487328,-14.98343276977539,0.03,0.03,-0.05,584.09
1778782993.06038618,72244424,1,0.19,0.19,352.69,-0.008541145361959934,0.01513786893337965,-0.017617134377360344,-0.0014990674098953605,-0.003878365270793438,0.004494462162256241,-14.97588062286377,0.03,0.03,-0.05,584.08
1778782993.16034603,72344384,0,0.2,0.2,352.69,-0.010592447593808174,0.015125725418329239,-0.01672537252306938,-0.0027190290857106447,-0.004192985128611326,0.0031687470618635416,-14.98378849029541,0.03,0.03,-0.05,584.09
