timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778783081.42002797,160604066,0,0.0023847150150686502,0.0023616235703229904,0.0023244847543537617,-0.001270557171665132,-0.001013658824376762,-9.817538261413574,0,0,33.215728759765625,1,1,1000,1000
1778783081.42002797,160604066,1,0.002051285933703184,0.0022353725507855415,0.0024261604994535446,-0.0011413403553888202,-0.0001409647084074095,-9.818299293518066,0,0,33.21569061279297,1,1,760,800
1778783081.46001196,160644050,0,0.0022691884078085423,0.002302291803061962,0.002347597386687994,-0.0013324758037924767,-0.0014554561348631978,-9.817291259765625,0,0,33.21730041503906,1,1,1000,1000
1778783081.46001196,160644050,1,0.0022034933790564537,0.0025037312880158424,0.002206522272899747,-0.00033724686363711953,-0.001598959555849433,-9.817222595214844,0,0,33.217262268066406,1,1,760,800
1778783081.49999619,160684034,0,0.002302886452525854,0.002282368019223213,0.0022863061167299747,-0.00030979319126345217,0.00013125424447935075,-9.817279815673828,0,0,33.2188720703125,1,1,1000,1000
1778783081.49999619,160684034,1,0.0024186125956475735,0.0020238072611391544,0.002353040501475334,-0.0003012600354850292,-0.001956931548193097,-9.815507888793945,0,0,33.218833923339844,1,1,760,800
1778783081.54081297,160724851,0,0.0023819063790142536,0.002261253073811531,0.002263598842546344,-0.0013456398155540228,-0.0012759496457874775,-9.81706428527832,0,0,33.22044372558594,1,1,1000,1000
1778783081.54081297,160724851,1,0.002140614204108715,0.002260469365864992,0.0021342698018997908,0.0002683918282855302,-0.0005460882093757391,-9.817178726196289,0,0,33.22044372558594,1,1,760,800
1778783081.58079696,160764835,0,0.002263539470732212,0.0023085742723196745,0.002299651736393571,-0.0008707231609150767,-0.0006110958056524396,-9.81767749786377,0,0,33.222015380859375,1,1,1000,1000
1778783081.58079696,160764835,1,0.0020924315322190523,0.002355282660573721,0.002137586008757353,-0.001796453958377242,-0.001938673434779048,-9.815278053283691,0,0,33.222015380859375,1,1,760,800
1778783081.62078118,160804819,0,0.0023023257963359356,0.002278587082400918,0.0022376871202141047,-0.002007880946621299,-0.0008920297841541469,-9.818552017211914,0,0,33.22358322143555,1,1,1000,1000
1778783081.62078118,160804819,1,0.002159726107493043,0.002304995898157358,0.0021585989743471146,-0.0027311022859066725,-0.002333118114620447,-9.817784309387207,0,0,33.22358322143555,1,1,760,800
1778783081.66076517,160844803,0,0.002331364434212446,0.0023031197488307953,0.0023083710111677647,-0.0005997172556817532,-0.0012445059837773442,-9.817317962646484,0,0,33.225154876708984,1,1,1000,1000
1778783081.66076517,160844803,1,0.0026048561558127403,0.00233627762645483,0.0022517808247357607,-0.0003418863343540579,0.00011387225822545588,-9.819331169128418,0,0,33.225154876708984,1,1,760,800
1778783081.70074916,160884787,0,0.002274888101965189,0.002243452239781618,0.00225808285176754,-0.0012575967703014612,-0.001000677002593875,-9.817806243896484,0,0,33.226722717285156,1,1,1000,1000
1778783081.70074916,160884787,1,0.0021440680138766766,0.0021941042505204678,0.0024247486144304276,0.00016454921569675207,-0.002489290898665786,-9.817670822143555,0,0,33.226722717285156,1,1,760,800
1778783081.74073315,160924771,0,0.002346770139411092,0.002296488732099533,0.0023436150513589382,-0.00046862062299624085,-0.0012119992170482874,-9.817499160766602,0,0,33.228294372558594,1,1,1000,1000
1778783081.74073315,160924771,1,0.002166623482480645,0.002432262059301138,0.0023997100070118904,-0.0033248341642320156,-0.0033745202235877514,-9.818795204162598,0,0,33.228294372558594,1,1,760,800
1778783081.78071713,160964755,0,0.0023091882467269897,0.0023147480096668005,0.002286653034389019,-0.001627695164643228,-0.0012884073657914996,-9.818359375,0,0,33.229862213134766,1,1,1000,1000
1778783081.78071713,160964755,1,0.0023209298960864544,0.0021897265687584877,0.002230502897873521,-0.0021412717178463936,0.00030131530365906656,-9.816048622131348,0,0,33.229862213134766,1,1,760,800
1778783081.82070112,161004739,0,0.002289057010784745,0.002283395268023014,0.0022738692350685596,-0.0016132803866639733,-0.0007458174368366599,-9.816814422607422,0,0,33.23143005371094,1,1,1000,1000
1778783081.82070112,161004739,1,0.002206653356552124,0.0024451736826449633,0.00218982994556427,-0.00019352554227225482,-0.00011792477744165808,-9.81641674041748,0,0,33.23143005371094,1,1,760,800
1778783081.86068511,161044723,0,0.0022998047061264515,0.0023258919827640057,0.002339850412681699,-0.001053928630426526,-0.0016123290406540036,-9.816597938537598,0,0,33.233001708984375,1,1,1000,1000
1778783081.86068511,161044723,1,0.0025012013502418995,0.0025617198552936316,0.002115577459335327,-0.004029741510748863,-0.001590393716469407,-9.817804336547852,0,0,33.233001708984375,1,1,760,800
1778783081.90066910,161084707,0,0.0022486469242721796,0.002247228752821684,0.0023092934861779213,-0.0016798547003418207,-0.00046422690502367914,-9.817519187927246,0,0,33.23456954956055,1,1,1000,1000
1778783081.90066910,161084707,1,0.0023561252746731043,0.0022750021889805794,0.00255831191316247,-5.681987022398971e-05,0.001307095866650343,-9.8158540725708,0,0,33.23456954956055,1,1,760,800
1778783081.94065309,161124691,0,0.002330728806555271,0.00229782797396183,0.0023652645759284496,-0.0005624373443424702,-0.0010659836698323488,-9.817060470581055,0,0,33.23613739013672,1,1,1000,1000
1778783081.94065309,161124691,1,0.0021606520749628544,0.0023386976681649685,0.002248522359877825,-0.0012822167482227087,-0.0013191781472414732,-9.81998062133789,0,0,33.23613739013672,1,1,760,800
1778783081.98063707,161164675,0,0.002322789281606674,0.0023047947324812412,0.002291579730808735,-0.00064328673761338,-0.0005569764180108905,-9.817109107971191,0,0,33.23770523071289,1,1,1000,1000
1778783081.98063707,161164675,1,0.0023719987366348505,0.002236176747828722,0.002631835639476776,6.602610665140674e-05,-0.0016102090012282133,-9.819517135620117,0,0,33.23770523071289,1,1,760,800
1778783082.02062106,161204659,0,0.0024311107117682695,0.0023486404679715633,0.0023128651082515717,-0.0008958915714174509,0.0001909986458485946,-9.816468238830566,0,0,33.23927307128906,1,1,1000,1000
1778783082.02062106,161204659,1,0.0024029670748859644,0.0022417854052037,0.0022733546793460846,-0.0004020508786197752,-0.00287216086871922,-9.81671142578125,0,0,33.23927307128906,1,1,760,800
1778783082.06060505,161244643,0,0.0022652968764305115,0.002296192804351449,0.002335293684154749,-0.0017040194943547249,-0.0015022309962660074,-9.817705154418945,0,0,33.2408447265625,1,1,1000,1000
1778783082.06060505,161244643,1,0.0022045429795980453,0.002560243010520935,0.0024543898180127144,-0.001540944678708911,-0.0012171828420832753,-9.816732406616211,0,0,33.2408447265625,1,1,760,800
1778783082.10058904,161284627,0,0.002279600827023387,0.0023312147241085768,0.002328721806406975,-0.0009774359641596675,-0.0006917487480677664,-9.817201614379883,0,0,33.242408752441406,1,1,1000,1000
1778783082.10058904,161284627,1,0.0023565669544041157,0.002219049958512187,0.0022909934632480145,-0.003145177848637104,-0.0020307269878685474,-9.81517219543457,0,0,33.242408752441406,1,1,760,800
1778783082.14057302,161324611,0,0.0022864958737045527,0.0022830916568636894,0.0023740255273878574,-0.0015213749138638377,-0.0010405724169686437,-9.81661605834961,0,0,33.243980407714844,1,1,1000,1000
1778783082.14057302,161324611,1,0.002394690178334713,0.0023887709248811007,0.0022923527285456657,0.0005995516548864543,-1.3607401342596859e-05,-9.817449569702148,0,0,33.243980407714844,1,1,760,800
1778783082.18055701,161364595,0,0.002347982255741954,0.002424611011520028,0.002305053174495697,-0.0022118226625025272,-0.000248985830694437,-9.816702842712402,0,0,33.24554443359375,1,1,1000,1000
1778783082.18055701,161364595,1,0.0022586905397474766,0.0023173089139163494,0.0021283505484461784,-0.0011541395215317607,-0.0007278312114067376,-9.817787170410156,0,0,33.24554443359375,1,1,760,800
1778783082.22054100,161404579,0,0.002377604367211461,0.002239614725112915,0.0022610167507082224,-0.0004569130833260715,-0.0018278766656294465,-9.817781448364258,0,0,33.24711227416992,1,1,1000,1000
1778783082.22054100,161404579,1,0.0022122394293546677,0.0022631725296378136,0.002308904891833663,-0.0019155817572027445,0.0009447279153391719,-9.817586898803711,0,0,33.24711227416992,1,1,760,800
1778783082.26052499,161444563,0,0.0022713940124958754,0.002381232101470232,0.0023204621393233538,-0.0013693813234567642,-0.0009541662875562906,-9.817654609680176,0,0,33.248680114746094,1,1,1000,1000
1778783082.26052499,161444563,1,0.0021715753246098757,0.0020861809607595205,0.0022937473841011524,-0.0010724638123065233,-0.0011245367350056767,-9.818286895751953,0,0,33.248680114746094,1,1,760,800
1778783082.30050898,161484547,0,0.00233256327919662,0.002307167975232005,0.002273344900459051,-0.0005322836223058403,-0.0005888542509637773,-9.817938804626465,0,0,33.250247955322266,1,1,1000,1000
1778783082.30050898,161484547,1,0.002138809533789754,0.002560687717050314,0.002291022799909115,0.001483682543039322,-0.0022753004450351,-9.816507339477539,0,0,33.250247955322266,1,1,760,800
1778783082.34049296,161524531,0,0.0022685867734253407,0.0022816527634859085,0.002306591486558318,-0.002173095475882292,-0.0021444051526486874,-9.8186616897583,0,0,33.25181198120117,1,1,1000,1000
1778783082.34049296,161524531,1,0.0021354760974645615,0.0023663328029215336,0.0026404019445180893,0.0005066427402198315,-0.0031869029626250267,-9.81596565246582,0,0,33.25181198120117,1,1,760,800
1778783082.38047719,161564515,0,0.0022873333655297756,0.002327052876353264,0.00237687467597425,0.0005857849027961493,0.0007960328366607428,-9.81766128540039,0,0,33.253379821777344,1,1,1000,1000
1778783082.38047719,161564515,1,0.0023829564452171326,0.0022755246609449387,0.002259261440485716,-8.978880941867828e-05,-0.0011950593907386065,-9.8173828125,0,0,33.253379821777344,1,1,760,800
1778783082.42046118,161604499,0,0.002315622055903077,0.0023520509712398052,0.0022877308074384928,-0.0008536141249351203,-0.0009004854946397245,-9.817049026489258,0,0,33.25494384765625,1,1,1000,1000
1778783082.42046118,161604499,1,0.0024023852311074734,0.0022006146609783173,0.0023815499152988195,-0.00315676792524755,-0.0027998099103569984,-9.81736946105957,0,0,33.25494384765625,1,1,760,800
1778783082.46044517,161644483,0,0.002269088989123702,0.002281640190631151,0.0023518064990639687,-0.0018236965406686068,-0.0014875425258651376,-9.816977500915527,0,0,33.25651168823242,1,1,1000,1000
1778783082.46044517,161644483,1,0.0022639273665845394,0.002485918113961816,0.0023598168045282364,0.002364372368901968,-0.0003470726660452783,-9.818153381347656,0,0,33.25651168823242,1,1,760,800
1778783082.50042915,161684467,0,0.0023548530880361795,0.0022684461437165737,0.002321117091923952,-0.0017236755229532719,-0.0005690671387128532,-9.818313598632812,0,0,33.25807571411133,1,1,1000,1000
1778783082.50042915,161684467,1,0.0022060510236769915,0.002375958953052759,0.002135638613253832,-0.00032977014780044556,-0.0008811296429485083,-9.815129280090332,0,0,33.25807571411133,1,1,760,800
1778783082.54041314,161724451,0,0.002337621059268713,0.002340204082429409,0.002269697841256857,-0.0022243745625019073,-0.0013306626351550221,-9.816666603088379,0,0,33.2596435546875,1,1,1000,1000
1778783082.54041314,161724451,1,0.00202851090580225,0.002530159894376993,0.002191647421568632,-0.0025544106028974056,0.0010192947229370475,-9.816808700561523,0,0,33.2596435546875,1,1,760,800
1778783082.58039713,161764435,0,0.0023522404953837395,0.002341208979487419,0.0023036531638354063,-0.0008285942021757364,0.0002566964249126613,-9.816673278808594,0,0,33.261207580566406,1,1,1000,1000
1778783082.58039713,161764435,1,0.0023891793098300695,0.0021826038137078285,0.00268439669162035,-0.0021803888957947493,-0.0005467294249683619,-9.816736221313477,0,0,33.261207580566406,1,1,760,800
1778783082.62038112,161804419,0,0.0023014696780592203,0.0023248102515935898,0.0022652223706245422,-0.0009620679193176329,-0.0012807527091354132,-9.818022727966309,0,0,33.26277160644531,1,1,1000,1000
1778783082.62038112,161804419,1,0.002227943390607834,0.0024320927914232016,0.0021321862004697323,-0.001997079234570265,-0.0002608692739158869,-9.818568229675293,0,0,33.26277160644531,1,1,760,800
1778783082.66036510,161844403,0,0.0023396043106913567,0.0023049733135849237,0.002263756236061454,-0.0008572636288590729,-0.0015338053926825523,-9.817887306213379,0,0,33.26433563232422,1,1,1000,1000
1778783082.66036510,161844403,1,0.002368188463151455,0.0023665816988795996,0.0024002529680728912,-0.001646872260607779,-0.0020813322626054287,-9.817258834838867,0,0,33.26433563232422,1,1,760,800
1778783082.70034909,161884387,0,0.002327248454093933,0.002319674240425229,0.00226624496281147,-0.0013481478672474623,-0.0014927792362868786,-9.81828498840332,0,0,33.265899658203125,1,1,1000,1000
1778783082.70034909,161884387,1,0.002458172617480159,0.002416115254163742,0.0023461233358830214,-0.0013069253182038665,-0.0018306950805708766,-9.815494537353516,0,0,33.265899658203125,1,1,760,800
1778783082.74033308,161924371,0,0.002269525546580553,0.0023591374047100544,0.002414209768176079,-0.0015258397907018661,-0.0004070363938808441,-9.817028045654297,0,0,33.2674674987793,1,1,1000,1000
