timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778782296.8994691,180084604,1,0.0027303984388709,0.0002772862208075,0.0026095365174114,-0.0029009110294282,-0.0015118978917598,-9.812118530273438,0,0,33.95660781860352,1,1,760,799,111.839413,0,0.0026095365174114,0.0026095365174114,0.0,0,0.0026095365174114
1778782296.9394531,180124588,0,0.0030608037486672,0.0002848299336619,0.0025491458363831,0.000861840788275,-0.0014388653216883,-9.817429542541504,0,0,33.95808029174805,1,1,1000,1000,111.879397,0,0.0025491458363831,0.0025491458363831,0.0,0,0.0025491458363831
1778782296.9394531,180124588,1,0.0031194542534649,0.000179198133992,0.0024821027182042,-0.0005714699509553,-0.0025428207591176,-9.815449714660645,0,0,33.95808029174805,1,1,760,799,111.879397,0,0.0024821027182042,0.0024821027182042,0.0,0,0.0024821027182042
1778782296.979437,180164572,0,0.0037057348527014,0.0025045285001397,0.0025473698042333,-0.0002622792380861,-0.0016669586766511,-9.819597244262695,0,0,33.95955276489258,1,1,1000,1000,111.919381,0,0.0025473698042333,0.0025473698042333,0.0,0,0.0025473698042333
1778782296.979437,180164572,1,0.0036719585768878,0.0026292980182915,0.0024804836139082,0.0016362232854589,-0.0010352119570598,-9.819754600524902,0,0,33.95955276489258,1,1,760,799,111.919381,0,0.0024804836139082,0.0024804836139082,0.0,0,0.0024804836139082
1778782297.019421,180204556,0,0.0033253720030188,0.0035941484384238,0.002566366456449,7.689817721256986e-05,-0.0017914429772645,-9.817127227783203,0,0,33.96102523803711,1,1,1000,1000,111.959365,0,0.002566366456449,0.002566366456449,0.0,0,0.002566366456449
1778782297.019421,180204556,1,0.0030818344093859,0.0037689262535423,0.0024947971105575,-0.0008350363350473,-0.0028192305471748,-9.817635536193848,0,0,33.96102523803711,1,1,760,799,111.959365,0,0.0024947971105575,0.0024947971105575,0.0,0,0.0024947971105575
1778782297.059405,180244540,0,0.0029451469890773,0.0044063944369554,0.0025281205307692,0.0002933235955424,-0.0014890821184962,-9.818215370178224,0,0,33.96249771118164,1,1,1000,1000,111.999349,0,0.0025281205307692,0.0025281205307692,0.0,0,0.0025281205307692
1778782297.059405,180244540,1,0.0030369316227734,0.0044214446097612,0.0026245990302413,0.001863601966761,-0.0018618062604218,-9.815911293029783,0,0,33.96249771118164,1,1,760,799,111.999349,0,0.0026245990302413,0.0026245990302413,0.0,0,0.0026245990302413
1778782297.099389,180284524,0,0.0022439903113991,0.0040640234947204,0.0026770089752972,-0.0002210841339547,-0.0005057918606325,-9.817368507385254,0,0,33.963966369628906,1,1,1000,1000,112.039333,0,0.0026770089752972,0.0026770089752972,0.0,0,0.0026770089752972
1778782297.099389,180284524,1,0.0020448153372853,0.0041925720870494,0.0028394917026162,0.0004011546843685,0.0001727690541883,-9.821222305297852,0,0,33.963966369628906,1,1,760,799,112.039333,0,0.0028394917026162,0.0028394917026162,0.0,0,0.0028394917026162
1778782297.139373,180324508,0,0.0015481507871299,0.0033832886256277,0.0027148853987455,-0.0007262165308929,-0.0007469864212907,-9.822189331054688,0,0,33.96543884277344,1,1,1000,1000,112.079317,0,0.0027148853987455,0.0027148853987455,0.0,0,0.0027148853987455
1778782297.139373,180324508,1,0.001415972248651,0.0033581918105483,0.0027888671029359,-0.0012302917893975,-0.0013646016595885,-9.820149421691896,0,0,33.96543884277344,1,1,760,799,112.079317,0,0.0027888671029359,0.0027888671029359,0.0,0,0.0027888671029359
1778782297.179357,180364492,0,0.0027818665839731,0.0031829383224248,0.0028996409382671,-9.458908607484773e-06,-0.0009521985193714,-9.823062896728516,0,0,33.96691131591797,1,1,1000,1000,112.119301,0,0.0028996409382671,0.0028996409382671,0.0,0,0.0028996409382671
1778782297.179357,180364492,1,0.0027233147993683,0.0028884909115731,0.0028618942014873,0.000787405821029,-0.0015278237406164,-9.82304573059082,0,0,33.96691131591797,1,1,760,799,112.119301,0,0.0028618942014873,0.0028618942014873,0.0,0,0.0028618942014873
1778782297.219341,180404476,0,0.0025856811553239,0.0029824706725776,0.0031489981338381,0.0003649284190032,-0.0017178036505356,-9.821588516235352,0,0,33.9683837890625,1,1,1000,1000,112.159285,0,0.0031489981338381,0.0031489981338381,0.0,0,0.0031489981338381
1778782297.219341,180404476,1,0.0025404328480362,0.0031243881676346,0.0029191188514232,-0.0005908139864914,-0.0004849669057875,-9.81908893585205,0,0,33.9683837890625,1,1,760,799,112.159285,0,0.0029191188514232,0.0029191188514232,0.0,0,0.0029191188514232
1778782297.259325,180444460,0,0.0010071082506328,0.0030364484991878,0.0030499310232698,-0.0009989247191697,-0.0002554288075771,-9.814862251281738,0,0,33.969852447509766,1,1,1000,1000,112.199269,0,0.0030499310232698,0.0030499310232698,0.0,0,0.0030499310232698
1778782297.259325,180444460,1,0.0011940866243094,0.0030842064879834,0.0031562666408717,0.0002123719605151,-0.0029463511891663,-9.815040588378906,0,0,33.969852447509766,1,1,760,799,112.199269,0,0.0031562666408717,0.0031562666408717,0.0,0,0.0031562666408717
1778782297.299309,180484444,0,0.0011788519332185,0.0008375296602025,0.0028595775365829,-0.0008052038028836,0.0002992515801452,-9.82153606414795,0,0,33.97132110595703,1,1,1000,1000,112.239253,0,0.0028595775365829,0.0028595775365829,0.0,0,0.0028595775365829
1778782297.299309,180484444,1,0.0014146239263936,0.0008850907906889,0.0029102014377713,0.0008323247311636,9.312097972724588e-05,-9.819368362426758,0,0,33.97132110595703,1,1,760,799,112.239253,0,0.0029102014377713,0.0029102014377713,0.0,0,0.0029102014377713
1778782297.339293,180524428,0,0.0026161216665059,0.0010763553436845,0.0024992772378027,-0.0010411387775093,-0.0018636661116033,-9.819514274597168,0,0,33.97279357910156,1,1,1000,1000,112.279237,0,0.0024992772378027,0.0024992772378027,0.0,0,0.0024992772378027
1778782297.339293,180524428,1,0.0025739148259162,0.0010919540654867,0.0025018495507538,0.0014969909097999,-0.0010561068775132,-9.821142196655272,0,0,33.97279357910156,1,1,760,799,112.279237,0,0.0025018495507538,0.0025018495507538,0.0,0,0.0025018495507538
1778782297.3792772,180564412,0,0.0040157162584364,0.0018481637816876,0.00223457836546,1.7197084162035026e-05,-0.0011131966020911,-9.817559242248535,0,0,33.974266052246094,1,1,1000,1000,112.319221,0,0.00223457836546,0.00223457836546,0.0,0,0.00223457836546
1778782297.3792772,180564412,1,0.0039069489575922,0.0017733966233208,0.0021421443670988,0.0012311132159084,0.0003617801121436,-9.820856094360352,0,0,33.974266052246094,1,1,760,799,112.319221,0,0.0021421443670988,0.0021421443670988,0.0,0,0.0021421443670988
1778782297.4192612,180604396,0,0.0047579696401953,0.0021329533774405,0.0019888745155185,-0.000627395522315,-0.0007375331479124,-9.820616722106934,0,0,33.975730895996094,1,1,1000,1000,112.359205,0,0.0019888745155185,0.0019888745155185,0.0,0,0.0019888745155185
1778782297.4192612,180604396,1,0.0048977946862578,0.0022506243549287,0.0020168216433376,-4.637368692783639e-05,-0.0012484216131269,-9.817357063293455,0,0,33.975730895996094,1,1,760,799,112.359205,0,0.0020168216433376,0.0020168216433376,0.0,0,0.0020168216433376
1778782297.4592452,180644380,0,0.0047466671094298,0.0028997170738875,0.0017095952061936,-0.0004941532388329,-0.0003060419112443,-9.818883895874023,0,0,33.977203369140625,1,1,1000,1000,112.399189,0,0.0017095952061936,0.0017095952061936,0.0,0,0.0017095952061936
1778782297.4592452,180644380,1,0.0045651728287339,0.0029252327512949,0.0016899816691875,0.0002207886136602,0.0003417315892875,-9.818317413330078,0,0,33.977203369140625,1,1,760,799,112.399189,0,0.0016899816691875,0.0016899816691875,0.0,0,0.0016899816691875
1778782297.4992292,180684364,0,0.0040311175398528,0.002530692378059,0.0018557807197794,0.0005333424196578,4.326019552536309e-05,-9.813393592834473,0,0,33.97867202758789,1,1,1000,1000,112.439173,0,0.0018557807197794,0.0018557807197794,0.0,0,0.0018557807197794
1778782297.4992292,180684364,1,0.0037463591434061,0.0026366831734776,0.0019268164178356,0.0016950160497799,0.0005906670121476,-9.81369972229004,0,0,33.97867202758789,1,1,760,799,112.439173,0,0.0019268164178356,0.0019268164178356,0.0,0,0.0019268164178356
