timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,TimeSec,AttackActive_BARO,Alt_attacked,SoftwareSensor_Alt,Residual_Alt,DetectionFlag_Alt,Recovered_Alt
1778627329.739695,69945344,1,14.5172119140625,598.607177734375,94336.921875,30.52,1.222209930419922,69945,0.0,28.02182960510254,1,94336.921875,15.299711,1,19.5172119140625,14.5172119140625,5.0,1,14.5172119140625
1778627329.8396552,70045304,0,14.59674072265625,598.6867065429688,94337.2890625,30.52,1.119670867919922,70045,0.0,28.02182960510254,1,94337.2890625,15.399671,1,19.59674072265625,14.59674072265625,5.0,1,14.59674072265625
1778627329.8396552,70045304,1,14.34674072265625,598.4367065429688,94338.859375,30.52,1.119670867919922,70045,0.0,28.02182960510254,1,94338.859375,15.399671,1,19.34674072265625,14.34674072265625,5.0,1,14.34674072265625
1778627329.939615,70145264,0,14.66705322265625,598.7570190429688,94336.484375,30.52,1.0120582580566406,70145,0.0,28.02182960510254,1,94336.484375,15.499631,1,19.66705322265625,14.66705322265625,5.0,1,14.66705322265625
1778627329.939615,70145264,1,14.60211181640625,598.6920776367188,94335.953125,30.52,1.0120582580566406,70145,0.0,28.02182960510254,1,94335.953125,15.499631,1,19.60211181640625,14.60211181640625,5.0,1,14.60211181640625
1778627330.039575,70245224,0,14.73504638671875,598.8250122070312,94335.7265625,30.52,0.9038925170898438,70245,0.0,28.02182960510254,1,94335.7265625,15.599591,1,19.73504638671875,14.73504638671875,5.0,1,14.73504638671875
1778627330.039575,70245224,1,14.46099853515625,598.5509643554688,94337.5546875,30.52,0.9038925170898438,70245,0.0,28.02182960510254,1,94337.5546875,15.599591,1,19.46099853515625,14.46099853515625,5.0,1,14.46099853515625
1778627330.1395352,70345184,0,14.78778076171875,598.8777465820312,94335.1171875,30.52,0.8007431030273438,70345,0.0,28.02182960510254,1,94335.1171875,15.699551,1,19.78778076171875,14.78778076171875,5.0,1,14.78778076171875
1778627330.1395352,70345184,1,14.67010498046875,598.7600708007812,94335.1953125,30.52,0.8007431030273438,70345,0.0,28.02182960510254,1,94335.1953125,15.699551,1,19.67010498046875,14.67010498046875,5.0,1,14.67010498046875
1778627330.239495,70445144,0,14.82586669921875,598.9158325195312,94334.6875,30.52,0.6967735290527344,70445,0.0,28.02182960510254,1,94334.6875,15.799511,1,19.82586669921875,14.82586669921875,5.0,1,14.82586669921875
1778627330.239495,70445144,1,14.60211181640625,598.6920776367188,94335.953125,30.52,0.6967735290527344,70445,0.0,28.02182960510254,1,94335.953125,15.799511,1,19.60211181640625,14.60211181640625,5.0,1,14.60211181640625
1778627330.3394551,70545104,0,14.86444091796875,598.9544067382812,94334.25,30.53,0.5872344970703125,70545,0.0,28.02182960510254,1,94334.25,15.899471,1,19.86444091796875,14.86444091796875,5.0,1,14.86444091796875
1778627330.3394551,70545104,1,14.90252685546875,598.9924926757812,94332.5546875,30.52,0.5872344970703125,70545,0.0,28.02182960510254,1,94332.5546875,15.899471,1,19.90252685546875,14.90252685546875,5.0,1,14.90252685546875
1778627330.4394152,70645064,0,14.88787841796875,598.9778442382812,94333.984375,30.53,0.4796218872070312,70645,0.0,28.02182960510254,1,94333.984375,15.999431,1,19.88787841796875,14.88787841796875,5.0,1,14.88787841796875
1778627330.4394152,70645064,1,14.82293701171875,598.9129028320312,94333.453125,30.53,0.4796218872070312,70645,0.0,28.02182960510254,1,94333.453125,15.999431,1,19.82293701171875,14.82293701171875,5.0,1,14.82293701171875
1778627330.539375,70745024,0,14.90545654296875,598.9954223632812,94333.78125,30.53,0.3853225708007812,70745,0.0,28.02182960510254,1,94333.78125,16.099391,1,19.90545654296875,14.90545654296875,5.0,1,14.90545654296875
1778627330.539375,70745024,1,14.83172607421875,598.9216918945312,94333.3515625,30.53,0.3853225708007812,70745,0.0,28.02182960510254,1,94333.3515625,16.099391,1,19.83172607421875,14.83172607421875,5.0,1,14.83172607421875
1778627330.6393352,70844984,0,14.91424560546875,599.0042114257812,94333.6875,30.53,0.3000812828540802,70844,0.0,28.02182960510254,1,94333.6875,16.199351,1,19.91424560546875,14.91424560546875,5.0,1,14.91424560546875
1778627330.6393352,70844984,1,14.6612548828125,598.751220703125,94335.2890625,30.53,0.3000812828540802,70844,0.0,28.02182960510254,1,94335.2890625,16.199351,1,19.6612548828125,14.6612548828125,5.0,1,14.6612548828125
1778627330.739295,70944944,0,14.91424560546875,599.0042114257812,94333.6875,30.53,0.2144236713647842,70944,0.0,28.02182960510254,1,94333.6875,16.299311,1,19.91424560546875,14.91424560546875,5.0,1,14.91424560546875
1778627330.739295,70944944,1,14.67010498046875,598.7600708007812,94335.1953125,30.53,0.2144236713647842,70944,0.0,28.02182960510254,1,94335.1953125,16.299311,1,19.67010498046875,14.67010498046875,5.0,1,14.67010498046875
1778627330.839255,71044904,0,14.90545654296875,598.9954223632812,94333.78125,30.53,0.1287309974431991,71044,0.0,28.02182960510254,1,94333.78125,16.399271,1,19.90545654296875,14.90545654296875,5.0,1,14.90545654296875
1778627330.839255,71044904,1,14.69354248046875,598.7835083007812,94334.921875,30.54,0.1287309974431991,71044,0.0,28.02182960510254,1,94334.921875,16.399271,1,19.69354248046875,14.69354248046875,5.0,1,14.69354248046875
1778627330.9392152,71144864,0,14.90545654296875,598.9954223632812,94333.78125,30.54,0.0486684255301952,71144,0.0,28.02182960510254,1,94333.78125,16.499231,1,19.90545654296875,14.90545654296875,5.0,1,14.90545654296875
1778627330.9392152,71144864,1,14.84930419921875,598.9392700195312,94333.15625,30.54,0.0486684255301952,71144,0.0,28.02182960510254,1,94333.15625,16.499231,1,19.84930419921875,14.84930419921875,5.0,1,14.84930419921875
1778627331.039175,71244824,0,14.89666748046875,598.9866333007812,94333.890625,30.54,-0.0109817432239651,71244,0.0,28.02182960510254,1,94333.890625,16.599191,1,19.89666748046875,14.89666748046875,5.0,1,14.89666748046875
1778627331.039175,71244824,1,14.7081298828125,598.798095703125,94334.7578125,30.54,-0.0109817432239651,71244,0.0,28.02182960510254,1,94334.7578125,16.599191,1,19.7081298828125,14.7081298828125,5.0,1,14.7081298828125
1778627331.139968,71345617,0,14.89666748046875,598.9866333007812,94333.890625,30.54,-0.0384521521627903,71345,0.0,28.02182960510254,1,94333.890625,16.699984,1,19.89666748046875,14.89666748046875,5.0,1,14.89666748046875
1778627331.139968,71345617,1,14.84051513671875,598.9304809570312,94333.2578125,30.54,-0.0384521521627903,71345,0.0,28.02182960510254,1,94333.2578125,16.699984,1,19.84051513671875,14.84051513671875,5.0,1,14.84051513671875
1778627331.239928,71445577,0,14.88787841796875,598.9778442382812,94333.984375,30.54,-0.0438768118619918,71445,0.0,28.02182960510254,1,94333.984375,16.799944,1,19.88787841796875,14.88787841796875,5.0,1,14.88787841796875
1778627331.239928,71445577,1,14.62030029296875,598.7102661132812,94335.7578125,30.54,-0.0438768118619918,71445,0.0,28.02182960510254,1,94335.7578125,16.799944,1,19.62030029296875,14.62030029296875,5.0,1,14.62030029296875
1778627331.339888,71545537,0,14.88787841796875,598.9778442382812,94333.984375,30.54,-0.0438084825873374,71545,0.0,28.02182960510254,1,94333.984375,16.899904,1,19.88787841796875,14.88787841796875,5.0,1,14.88787841796875
1778627331.339888,71545537,1,14.94354248046875,599.0335083007812,94332.09375,30.54,-0.0438084825873374,71545,0.0,28.02182960510254,1,94332.09375,16.899904,1,19.94354248046875,14.94354248046875,5.0,1,14.94354248046875
1778627331.439848,71645497,0,14.87615966796875,598.9661254882812,94334.125,30.55,-0.0447224900126457,71645,0.0,28.02182960510254,1,94334.125,16.999864,1,19.87615966796875,14.87615966796875,5.0,1,14.87615966796875
1778627331.439848,71645497,1,14.93768310546875,599.0276489257812,94332.15625,30.55,-0.0447224900126457,71645,0.0,28.02182960510254,1,94332.15625,16.999864,1,19.93768310546875,14.93768310546875,5.0,1,14.93768310546875
1778627331.539808,71745457,0,14.87615966796875,598.9661254882812,94334.125,30.55,-0.0484437867999076,71745,0.0,28.02182960510254,1,94334.125,17.099824,1,19.87615966796875,14.87615966796875,5.0,1,14.87615966796875
