timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778788455.739814,128925076,0,0.0036123739555478,0.0008417149074375,0.0021955978590995,-0.0005939617985859,-0.0023759098257869,-9.81921672821045,0,0,31.90323066711425,1,1,1000,1000,63.040607,0,0.0021955978590995,0.0021955978590995,0.0,0,0.0021955978590995
1778788455.739814,128925076,1,0.003799048718065,0.0010161211248487,0.0022979385685175,0.0008047809824347,-0.0029625170864164,-9.820392608642578,0,0,31.90323066711425,1,1,760,800,63.040607,0,0.0022979385685175,0.0022979385685175,0.0,0,0.0022979385685175
1778788455.779798,128965060,0,0.0035819122567772,0.0009267891291528,0.0020034739281982,-0.0014393335441127,-0.0021849025506526,-9.820120811462402,0,0,31.90502166748047,1,1,1000,1000,63.080591,0,0.0020034739281982,0.0020034739281982,0.0,0,0.0020034739281982
1778788455.779798,128965060,1,0.0036084577441215,0.0008490704931318,0.0020315072033554,-2.318092629138846e-05,-6.939649756532162e-05,-9.81874656677246,0,0,31.90502166748047,1,1,760,800,63.080591,0,0.0020315072033554,0.0020315072033554,0.0,0,0.0020315072033554
1778788455.819782,129005044,0,0.0039596417918801,0.0009860650170594,0.0017922177212312,-0.0002864504349417,-0.0020148151088505,-9.81741428375244,0,0,31.90676498413086,1,1,1000,1000,63.120575,0,0.0017922177212312,0.0017922177212312,0.0,0,0.0017922177212312
1778788455.819782,129005044,1,0.003834931878373,0.0010806043865159,0.0017083823913708,0.002587869297713,-0.0010265094460919,-9.816705703735352,0,0,31.90676498413086,1,1,760,800,63.120575,0,0.0017083823913708,0.0017083823913708,0.0,0,0.0017083823913708
1778788455.859766,129045028,0,0.003619301598519,0.0010824875207617,0.0014878963120281,0.0003695686464197,-0.0023188972845673,-9.817819595336914,0,0,31.90851211547852,1,1,1000,1000,63.160559,0,0.0014878963120281,0.0014878963120281,0.0,0,0.0014878963120281
1778788455.859766,129045028,1,0.0037013369146734,0.0009410132770426,0.001470435061492,-0.002563290996477,-0.0016310706268996,-9.8162260055542,0,0,31.90851211547852,1,1,760,800,63.160559,0,0.001470435061492,0.001470435061492,0.0,0,0.001470435061492
1778788455.89975,129085012,0,0.0022520925849676,0.002461091382429,0.0013036269228905,-0.0002690194814931,-0.0022719795815646,-9.81279468536377,0,0,31.91025733947754,1,1,1000,1000,63.200543,0,0.0013036269228905,0.0013036269228905,0.0,0,0.0013036269228905
1778788455.89975,129085012,1,0.0022290777415037,0.0024312967434525,0.001193355419673,-0.0002241332404082,0.0001557114737806,-9.812241554260254,0,0,31.91025733947754,1,1,760,800,63.200543,0,0.001193355419673,0.001193355419673,0.0,0,0.001193355419673
1778788455.939734,129124996,0,0.0017015172634273,0.0026999344117939,0.0014104527654126,7.447108146152459e-06,-0.0014278625603765,-9.810992240905762,0,0,31.911958694458008,1,1,1000,1000,63.240527,0,0.0014104527654126,0.0014104527654126,0.0,0,0.0014104527654126
1778788455.939734,129124996,1,0.0018917786655947,0.0027159189339727,0.0014950905460864,-0.0035879409406334,-0.0034628033172339,-9.810004234313965,0,0,31.911958694458008,1,1,760,800,63.240527,0,0.0014950905460864,0.0014950905460864,0.0,0,0.0014950905460864
1778788455.979718,129164980,0,0.0042519802227616,0.0013924979139119,0.0016219611279666,-0.0008259549504145,-0.0023169014602899,-9.816466331481934,0,0,31.91370391845703,1,1,1000,1000,63.280511,0,0.0016219611279666,0.0016219611279666,0.0,0,0.0016219611279666
1778788455.979718,129164980,1,0.0043101236224174,0.0014584932941943,0.0015561205800622,0.0017110256012529,-0.0029831645078957,-9.815803527832031,0,0,31.91370391845703,1,1,760,800,63.280511,0,0.0015561205800622,0.0015561205800622,0.0,0,0.0015561205800622
1778788456.019702,129204964,0,0.003984993789345,0.0006649349816143,0.0018495643744245,-0.000324773194734,-0.0028842405881732,-9.81648063659668,0,0,31.91544914245605,1,1,1000,1000,63.320495,0,0.0018495643744245,0.0018495643744245,0.0,0,0.0018495643744245
1778788456.019702,129204964,1,0.0040632826276123,0.0008729751571081,0.0019059410551562,-0.0006751189939677,-0.0002208201331086,-9.813529014587402,0,0,31.91544914245605,1,1,760,800,63.320495,0,0.0019059410551562,0.0019059410551562,0.0,0,0.0019059410551562
1778788456.059686,129244948,0,0.0038142807316035,0.0013573812320828,0.0021131695248186,-0.0008169939974322,-0.0018162872875109,-9.818212509155272,0,0,31.917192459106445,1,1,1000,1000,63.360479,0,0.0021131695248186,0.0021131695248186,0.0,0,0.0021131695248186
1778788456.059686,129244948,1,0.0037849680520594,0.0013202509144321,0.0022456585429608,-0.0016165147535502,-0.0005311412387527,-9.817322731018066,0,0,31.917192459106445,1,1,760,800,63.360479,0,0.0022456585429608,0.0022456585429608,0.0,0,0.0022456585429608
1778788456.09967,129284932,0,0.0018578323069959,0.0015909394714981,0.0023236046545207,-0.0012207343243062,-0.0023320489563047,-9.81623077392578,0,0,31.91893768310547,1,1,1000,1000,63.400463,0,0.0023236046545207,0.0023236046545207,0.0,0,0.0023236046545207
1778788456.09967,129284932,1,0.0017447514692321,0.0014851592713966,0.0022279333788901,-0.0033130426891148,-0.0017308110836893,-9.814605712890623,0,0,31.91893768310547,1,1,760,800,63.400463,0,0.0022279333788901,0.0022279333788901,0.0,0,0.0022279333788901
1778788456.139654,129324916,0,0.0018211910501122,0.0014767912216484,0.0024936748668551,-0.0004103325190953,-0.0026303501799702,-9.817293167114258,0,0,31.92068099975586,1,1,1000,1000,63.440447,0,0.0024936748668551,0.0024936748668551,0.0,0,0.0024936748668551
1778788456.139654,129324916,1,0.0018914296524599,0.0014558134134858,0.002702745841816,0.0013999592047184,-0.0030303969979286,-9.817804336547852,0,0,31.92068099975586,1,1,760,800,63.440447,0,0.002702745841816,0.002702745841816,0.0,0,0.002702745841816
