timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked,SoftwareSensor_Lat,Residual_Lat,DetectionFlag_Lat,Recovered_Lat,SoftwareSensor_Lng,Residual_Lng,DetectionFlag_Lng,Recovered_Lng
1778782199.3993182,82584453,0,6,411017400,2418,10,1.21,-35.3632621,149.1652374,601.37,0.0080000003799796,272.77362060546875,-2.507000207901001,0.0,1,14.199318,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782199.599238,82784373,0,6,411017600,2418,10,1.21,-35.3632621,149.1652374,601.87,0.0090000005438923,282.3946838378906,-2.50600004196167,0.0,1,14.399238,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782199.7999911,82985126,0,6,411017800,2418,10,1.21,-35.3632621,149.1652374,602.37,0.0100000007078051,289.9757995605469,-2.507000207901001,0.0,1,14.599991,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782199.999911,83185046,0,6,411018000,2418,10,1.21,-35.3632621,149.1652374,602.87,0.0120000001043081,295.6304016113281,-2.507000207901001,0.0,1,14.799911,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782200.199831,83384966,0,6,411018200,2418,10,1.21,-35.3632621,149.1652373,603.38,0.0130000002682209,299.8704833984375,-2.507000207901001,0.0,1,14.999831,1,-35.3631421,149.1651173,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652373,0.00012000000000966793,1,149.1652373
1778782200.3997512,83584886,0,6,411018400,2418,10,1.21,-35.3632621,149.1652373,603.88,0.0140000004321336,303.3065795898437,-2.507000207901001,0.0,1,15.199751,1,-35.3631421,149.1651173,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652373,0.00012000000000966793,1,149.1652373
1778782200.5996711,83784806,0,6,411018600,2418,10,1.21,-35.3632621,149.1652373,604.38,0.0150000005960464,306.22882080078125,-2.507000207901001,0.0,1,15.399671,1,-35.3631421,149.1651173,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652373,0.00012000000000966793,1,149.1652373
1778782200.799591,83984726,0,6,411018800,2418,10,1.21,-35.3632621,149.1652373,604.88,0.0160000007599592,308.9493103027344,-2.507000207901001,0.0,1,15.599591,1,-35.3631421,149.1651173,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652373,0.00012000000000966793,1,149.1652373
1778782200.999511,84184646,0,6,411019000,2418,10,1.21,-35.3632621,149.1652372,605.38,0.0160000007599592,311.667724609375,-2.502000093460083,0.0,1,15.799511,1,-35.3631421,149.1651172,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652372,0.00012000000000966793,1,149.1652372
1778782201.1994312,84384566,0,6,411019200,2418,10,1.21,-35.363262,149.1652372,605.88,0.0170000009238719,314.179443359375,-2.452000141143799,0.0,1,15.999431,1,-35.363142,149.1651172,-35.363262,0.00011999999999545707,1,-35.363262,149.1652372,0.00012000000000966793,1,149.1652372
1778782201.3993511,84584486,0,6,411019400,2418,10,1.21,-35.363262,149.1652372,606.36,0.0160000007599592,316.4222106933594,-2.328000068664551,0.0,1,16.199351,1,-35.363142,149.1651172,-35.363262,0.00011999999999545707,1,-35.363262,149.1652372,0.00012000000000966793,1,149.1652372
1778782201.599271,84784406,0,6,411019600,2418,10,1.21,-35.363262,149.1652372,606.8,0.0160000007599592,318.6010131835937,-2.150000095367432,0.0,1,16.399271,1,-35.363142,149.1651172,-35.363262,0.00011999999999545707,1,-35.363262,149.1652372,0.00012000000000966793,1,149.1652372
1778782201.800024,84985159,0,6,411019800,2418,10,1.21,-35.363262,149.1652371,607.21,0.0140000004321336,320.63934326171875,-1.943000078201294,0.0,1,16.600024,1,-35.363142,149.1651171,-35.363262,0.00011999999999545707,1,-35.363262,149.1652371,0.00012000000000966793,1,149.1652371
1778782201.9999442,85185079,0,6,411020000,2418,10,1.21,-35.363262,149.165237,607.58,0.0120000001043081,322.3037109375,-1.724000096321106,0.0,1,16.799944,1,-35.363142,149.16511699999998,-35.363262,0.00011999999999545707,1,-35.363262,149.165237,0.00012000000000966793,1,149.165237
1778782202.199864,85384999,0,6,411020200,2418,10,1.21,-35.3632619,149.165237,607.91,0.0110000008717179,323.4873046875,-1.503000020980835,0.0,1,16.999864,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
