t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
32.200448,84544502,0.1214274168014526,0.0968132093548774,352.7326965332031,5.877582550048828,-0.7605125904083252,-15.005098342895508,0.11,0.03,352.76,0.0594545640051364,-0.0084667615592479,0.0031348702032119,0.04,0.05,-0.02
32.300408,84644462,0.1223568990826606,0.0584866516292095,352.7331237792969,5.88591194152832,-0.7622230648994446,-15.005037307739258,0.11,0.0,352.76,0.0598523095250129,-0.0080536752939224,0.0032368479296565,0.04,0.05,-0.02
32.400368,84744422,0.125079795718193,0.0570529475808143,352.7332458496094,5.893896579742432,-0.7639491558074951,-15.004969596862791,0.11,0.0,352.75,0.0603048354387283,-0.0076977051794528,0.0032950004097074,0.04,0.05,-0.02
32.500328,84844382,0.1288266777992248,0.0866227746009826,352.7333374023437,5.901608943939209,-0.7656298279762268,-15.004910469055176,0.12,0.03,352.75,0.0602997243404388,-0.0072114076465368,0.0031700325198471,0.04,0.05,-0.02
32.600288,84944342,0.132766917347908,0.1343098580837249,352.73345947265625,5.909006118774414,-0.7672154307365417,-15.004857063293455,0.12,0.07,352.75,0.0595207922160625,-0.0065676951780915,0.0031999717466533,0.04,0.05,-0.02
32.700248,85044302,0.1354275792837143,0.1900756955146789,352.7337341308594,5.916075706481934,-0.7686930894851685,-15.00482177734375,0.12,0.13,352.75,0.0578235015273094,-0.0057146386243402,0.0030604253988713,0.04,0.05,-0.02
32.800208,85144262,0.1370089203119278,0.2494437843561172,352.7342529296875,5.922728061676025,-0.7700228691101074,-15.004800796508787,0.13,0.19,352.75,0.0550918132066726,-0.0046302410773932,0.0028579081408679,0.04,0.05,-0.02
32.900168,85244222,0.1356646567583084,0.30612313747406,352.7349853515625,5.928878784179688,-0.7711874842643738,-15.004804611206056,0.13,0.25,352.75,0.0513559468090534,-0.003520131111145,0.0026757412124425,0.04,0.05,-0.02
33.000128,85344182,0.1336256861686706,0.3578301668167114,352.7359924316406,5.934512138366699,-0.7721826434135437,-15.004809379577637,0.12,0.31,352.75,0.0466509126126766,-0.0022406720090657,0.0025992998853325,0.04,0.05,-0.02
33.100088,85444142,0.1300745606422424,0.4010177850723266,352.7372131347656,5.939580917358398,-0.7729925513267517,-15.004830360412598,0.12,0.36,352.75,0.0411123894155025,-0.0008675366989336,0.0024599195457994,0.04,0.05,-0.02
33.200048,85544102,0.1255513131618499,0.4358562231063843,352.7385559082031,5.943990230560303,-0.7736091017723083,-15.004854202270508,0.12,0.4,352.74,0.0349427461624145,0.000538190244697,0.0023622869048267,0.04,0.05,-0.02
33.300008,85644062,0.1198866367340087,0.459918349981308,352.7400207519531,5.94759464263916,-0.7740527391433716,-15.004895210266112,0.11,0.44,352.74,0.0280246101319789,0.0019073402509093,0.0021305191330611,0.04,0.05,-0.02
33.400801,85744855,0.1147342845797538,0.4717823266983032,352.7415771484375,5.950351238250732,-0.774369478225708,-15.004961013793944,0.11,0.47,352.74,0.020701864734292,0.0032166852615773,0.0021781963296234,0.04,0.05,-0.02
33.500761,85844815,0.1089282259345054,0.4712688326835632,352.7431030273437,5.952346324920654,-0.7744706273078918,-15.00498104095459,0.1,0.48,352.75,0.0133663136512041,0.0045469566248357,0.0024848082102835,0.04,0.05,-0.02
33.600721,85944775,0.1029091998934745,0.459650456905365,352.7445983886719,5.953627586364746,-0.774439811706543,-15.004977226257324,0.09,0.47,352.75,0.0061995987780392,0.0057294033467769,0.0025739094708114,0.04,0.05,-0.02
