t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
34.199648,102444839,0.1348888874053955,0.1356094628572464,352.6256103515625,0.0066634970717132,-0.0025180222000926,-25.00228500366211,0.12,0.13,352.61,-0.0157637149095535,0.0118278134614229,0.0023291199468076,0.06,0.06,0.0
34.299608,102544799,0.1364737153053283,0.1330772638320922,352.6256103515625,0.0065720709972083,-0.0025543826632201,-25.002233505249023,0.13,0.12,352.6,-0.0158199872821569,0.0122033823281526,0.0019848535303026,0.06,0.06,0.0
34.399568,102644759,0.1350978463888168,0.1303003281354904,352.6256103515625,0.0065029058605432,-0.0025795318651944,-25.002195358276367,0.13,0.12,352.6,-0.0158244054764509,0.0126238614320755,0.0022208599839359,0.06,0.06,0.0
34.499528,102744719,0.1322579681873321,0.1280426234006881,352.6256103515625,0.0063842292875051,-0.0025377040728926,-25.002166748046875,0.13,0.13,352.6,-0.0159172900021076,0.0130279008299112,0.0020584410522133,0.06,0.06,0.0
34.599488,102844679,0.1275824457406997,0.1246332302689552,352.6255798339844,0.0062937545590102,-0.0024845877196639,-25.00214385986328,0.12,0.12,352.61,-0.0159191451966762,0.0132631175220012,0.0021583242341876,0.06,0.06,0.0
34.699448,102944639,0.1239733844995498,0.1219943091273307,352.6255798339844,0.0061680669896304,-0.0023912461474537,-25.002140045166016,0.11,0.11,352.6,-0.0158833283931016,0.0133835645392537,0.0019675700459629,0.06,0.06,0.0
34.799408,103044599,0.1215575113892555,0.1200537085533142,352.6255798339844,0.0058803907595574,-0.0023115340154618,-25.002145767211918,0.1,0.11,352.6,-0.0158403664827346,0.013263801112771,0.0019871608819812,0.06,0.06,0.0
34.899368,103144559,0.12056914716959,0.1181981489062309,352.6255798339844,0.0055478964932262,-0.0023368205875158,-25.002174377441406,0.1,0.11,352.6,-0.0157642923295497,0.0130188772454857,0.0017380885547026,0.06,0.06,0.0
34.999328,103244519,0.121163360774517,0.112857200205326,352.6255798339844,0.0050112567842006,-0.0022536346223205,-25.002195358276367,0.1,0.11,352.6,-0.0158281698822975,0.0129018826410174,0.0019095666939392,0.06,0.06,0.0
35.099288,103344479,0.1231686174869537,0.1051600500941276,352.62554931640625,0.004415494389832,-0.0021909368224442,-25.002185821533203,0.1,0.11,352.6,-0.0158780943602323,0.0127592487260699,0.0021608206443488,0.06,0.06,0.0
35.199248,103444439,0.1255337595939636,0.0961576625704765,352.62554931640625,0.0038451077416539,-0.0021800524555146,-25.002153396606445,0.1,0.1,352.6,-0.0157917775213718,0.012615724466741,0.0020201681181788,0.06,0.06,0.0
35.299208,103544399,0.1279045492410659,0.0887457728385925,352.62554931640625,0.0032736544962972,-0.002169745741412,-25.00211524963379,0.1,0.09,352.6,-0.0154871894046664,0.0124852443113923,0.0021866902243345,0.06,0.06,0.0
35.399168,103644359,0.1296284794807434,0.0836648419499397,352.62554931640625,0.0027987193316221,-0.0021935880649834,-25.002063751220703,0.11,0.08,352.6,-0.0150535330176353,0.0124525455757975,0.0019606172572821,0.06,0.06,0.0
35.499961,103745152,0.1309862732887268,0.081275425851345,352.62554931640625,0.0023753810673952,-0.0021903461311012,-25.00202751159668,0.12,0.08,352.6,-0.014501454308629,0.0125579126179218,0.0019568633288145,0.06,0.06,0.0
35.599921,103845112,0.1309315115213394,0.0798292681574821,352.62554931640625,0.0020697482395917,-0.0022003275807946,-25.00196075439453,0.12,0.07,352.6,-0.0138692129403352,0.012692667543888,0.0021837635431438,0.06,0.06,0.0
35.699881,103945072,0.129707932472229,0.0797514617443084,352.62554931640625,0.0018272373126819,-0.0021712640300393,-25.001903533935547,0.12,0.07,352.6,-0.0132049117237329,0.0128110833466053,0.0018637981265783,0.06,0.06,0.0
35.799841,104045032,0.1292324066162109,0.0800681114196777,352.62554931640625,0.0016951876459643,-0.0021477709524333,-25.00185203552246,0.12,0.07,352.6,-0.0124558741226792,0.0129875410348176,0.002058375859633,0.06,0.06,0.0
