t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
1.300313,72444344,-0.0001420841290382,8.693461131770164e-05,354.50079345703125,-0.0068095149472355,0.0082458229735493,-0.0038295479025691,0.07,0.06,354.5,-0.0032132249325513,0.0039524449966847,3.3596763387322426e-05,0.03,0.04,-0.03
1.400273,72544304,-0.0001420841290382,8.69345894898288e-05,354.49920654296875,-0.0061384048312902,0.0074326335452497,-0.0038292701356112,0.07,0.06,354.49,-0.0021645864471793,0.0027298617642372,2.434772250126116e-05,0.03,0.04,-0.03
1.500233,72644264,-0.0001420841435901,8.693460404174402e-05,354.4976501464844,-0.0054221278987824,0.0065704858861863,-0.0038298603612929,0.07,0.06,354.49,-0.001219866098836,0.0016129143768921,-2.837094507412985e-05,0.03,0.04,-0.03
1.600193,72744224,-0.0001420841872459,8.693461131770164e-05,354.4960632324219,-0.0047914125025272,0.0058128549717366,-0.0038322897162288,0.08,0.06,354.49,-0.0004661631537601,0.0006904698675498,-4.143362821196206e-05,0.03,0.04,-0.03
1.700153,72844184,-0.0001420842017978,8.693462586961687e-05,354.4945678710937,-0.0041576270014047,0.005048984196037,-0.0038345595821738,0.08,0.07,354.49,0.0002080860431306,-0.0001750437368173,-1.8630946669873083e-06,0.03,0.04,-0.03
1.800113,72944144,-0.0001420842163497,8.69346404215321e-05,354.4930419921875,-0.0036159451119601,0.0043950635008513,-0.0038325421046465,0.08,0.07,354.49,0.0007779491716064,-0.0008187340572476,1.6622268958599307e-05,0.03,0.04,-0.03
1.900073,73044104,-0.0001420842017978,8.69346404215321e-05,354.4913024902344,-0.0030804313719272,0.0037568272091448,-0.0038291299715638,0.08,0.07,354.49,0.0012685077963396,-0.0013432656414806,2.7002217393601317e-05,0.03,0.04,-0.03
2.000033,73144064,-0.0001420841872459,8.693462586961687e-05,354.4898681640625,-0.0026320205070078,0.0032288036309182,-0.0038251420482993,0.08,0.07,354.48,0.0016212750924751,-0.0016838709125295,3.69873087038286e-05,0.03,0.04,-0.03
2.099993,73244024,-0.0001420842017978,8.693461859365925e-05,354.4880065917969,-0.0022074207663536,0.0027278703637421,-0.0038219220004975,0.08,0.07,354.48,0.0018393556820228,-0.0019809138029813,8.662147592986003e-06,0.03,0.04,-0.03
2.200786,73344817,-0.0001420841872459,8.693461131770164e-05,354.48614501953125,-0.0018632098799571,0.0023212651722133,-0.0038210554048419,0.09,0.07,354.48,0.0020280657336115,-0.0021927477791905,1.7656908312346786e-05,0.03,0.04,-0.03
2.300746,73444777,-0.000142084172694,8.693457493791357e-05,354.484375,-0.0015386312734335,0.0019335846882313,-0.0038212151266634,0.09,0.08,354.48,0.0020663414616137,-0.0023158767726272,-2.5779700081329796e-05,0.03,0.04,-0.03
2.400706,73544737,-0.000142084158142,8.693455311004072e-05,354.4827880859375,-0.0012886078329756,0.0016294937813654,-0.0038239937275648,0.09,0.08,354.48,0.0021186238154768,-0.00237837433815,-1.4780473975406494e-05,0.03,0.04,-0.03
2.500666,73644697,-0.000142084158142,8.693453128216788e-05,354.4811706542969,-0.0010522585362195,0.0013383633922785,-0.0038228894118219,0.09,0.08,354.48,0.0020473280455917,-0.002425265032798,-1.0864613386729616e-06,0.03,0.04,-0.03
2.600626,73744657,-0.0001420841435901,8.69345385581255e-05,354.47955322265625,-0.0008783170487731,0.0011176980333402,-0.0038212754298001,0.09,0.08,354.47,0.0019683742430061,-0.0023530346807092,-1.545800841995515e-05,0.03,0.04,-0.03
2.700586,73844617,-0.000142084172694,8.693452400621027e-05,354.4779357910156,-0.0007138996734283,0.0009069343795999,-0.0038222807925194,0.09,0.08,354.47,0.0019303723238408,-0.0022950572893023,-9.665717698226215e-06,0.03,0.04,-0.03
2.800546,73944577,-0.0001420842163497,8.693454583408311e-05,354.4760131835937,-0.000599394319579,0.0007591446628794,-0.0038241650909185,0.1,0.08,354.47,0.0017751754494383,-0.0021258289925754,-2.986332037835382e-05,0.03,0.04,-0.03
2.900506,74044537,-0.0001420842309016,8.693454583408311e-05,354.4740295410156,-0.0005096244276501,0.0006429338827729,-0.0038278892170637,0.1,0.09,354.47,0.001598012051545,-0.0018847193568944,-5.539581252378412e-05,0.03,0.04,-0.03
3.000466,74144497,-0.0001420841872459,8.69345385581255e-05,354.4720153808594,-0.0004458725452423,0.0005612614913843,-0.0038298084400594,0.1,0.09,354.47,0.0013799240114167,-0.0016210003523156,-2.984169259434566e-05,0.03,0.04,-0.03
3.100426,74244457,-0.0001420842309016,8.693455311004072e-05,354.4701232910156,-0.0003958993183914,0.0004987697466276,-0.0038290550000965,0.1,0.09,354.47,0.0011987286852672,-0.0014143422013148,-9.365185178467073e-06,0.03,0.04,-0.02
3.200386,74344417,-0.0001420842017978,8.69345385581255e-05,354.46826171875,-0.0003650141588877,0.0004625627188943,-0.0038271539378911,0.1,0.09,354.46,0.0010101898806169,-0.0011188087519258,-2.664199746504892e-05,0.03,0.04,-0.02
3.300346,74444377,-0.0001420842309016,8.693453128216788e-05,354.46636962890625,-0.00034339693957,0.0004433475842233,-0.0038244342431426,0.1,0.09,354.46,0.0007861945196054,-0.0007696370594203,-1.7083106286008842e-05,0.03,0.04,-0.02
3.400306,74544337,-0.0001420842745574,8.693455311004072e-05,354.4644470214844,-0.0003469145449344,0.0004542376263998,-0.0038242363370954,0.11,0.09,354.46,0.000415668298956,-0.0004180913092568,-5.813376628793776e-05,0.03,0.04,-0.02
3.500266,74644297,-0.0001420842309016,8.693453128216788e-05,354.46258544921875,-0.0003650285652838,0.0004783787298947,-0.0038256747648119,0.11,0.1,354.46,0.0001441337226424,-5.395782136474736e-05,-4.725647158920765e-05,0.03,0.04,-0.02
3.600226,74744257,-0.0001420842309016,8.693453128216788e-05,354.46063232421875,-0.0004046013345941,0.0005306616658344,-0.0038265248294919,0.11,0.1,354.46,-0.0001550082379253,0.0003663690586108,-8.377147423743736e-06,0.03,0.04,-0.02
3.700186,74844217,-0.0001420842600055,8.693454583408311e-05,354.4586486816406,-0.0004502337251324,0.0005906589794903,-0.0038226672913879,0.11,0.1,354.45,-0.00047328020446,0.0007317716954275,-1.6237730960710905e-05,0.03,0.04,-0.02
3.800146,74944177,-0.0001420842163497,8.693454583408311e-05,354.4565734863281,-0.000518619257491,0.0006707039428874,-0.0038199285045266,0.11,0.1,354.45,-0.0008586258045397,0.001105825533159,-4.478438859223388e-05,0.03,0.04,-0.02
3.900106,75044137,-0.0001420841872459,8.693455311004072e-05,354.4545288085937,-0.000594126409851,0.0007590772002004,-0.0038225874304771,0.11,0.1,354.45,-0.001183129963465,0.0015243462985381,-4.798175359610468e-05,0.03,0.04,-0.02
4.000066,75144097,-0.0001420841872459,8.693458221387118e-05,354.4524230957031,-0.0006899071158841,0.0008711518603377,-0.0038263434544205,0.12,0.11,354.45,-0.00156027066987,0.0019658966921269,-0.0001123381734942,0.03,0.04,-0.02
