x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile,Roll_component_true_future,Roll_component_original_hybrid,Roll_component_arx,Roll_component_naive,Roll_component_cv,Phase5B_PredictionFile,XKF1_TimeUS,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,Phase5B_XKF1File,horizontal_speed,accel_proxy,gyro_proxy,flight_context,w_naive_adaptive,w_cv_adaptive,w_arx_adaptive,AdaptiveV9PredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_Phase5B,AdaptiveV9RecoveredFuture_Roll_Phase5B,AttackedError_Roll_Phase5B,OriginalV9RecoveredError_Roll_Phase5B,AdaptiveV9RecoveredError_Roll_Phase5B
15.099791,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0895989835262298,0.1308269835262298,0.090047201514244,0.0407797820119857,0.0407797820119857,0.010307,1,9.0,0.0369027488379598,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0896703675389289,0.090047201514244,0.0879990834393707,0.0895989835262298,0.0902885496616363,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,141644986.0,-0.009764549987656723,0.011818800792645865,-2.9321805379542624e-05,0.09,0.0924159663865556,0.08,0.09758403361344441,0.10241596638655559,352.6551680672269,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.015330704114217763,0.000838444957578776,0.15179166921527998,hover,0.8,0.1,0.1,0.08950795013108453,0.090047201514244,0.08950795013108453,0.04122799999999999,0.000448217988014199,-9.103339514526798e-05
15.200584,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0896703675389289,0.1308983675389289,0.0897167671471833,0.0411816003917456,0.0411816003917456,0.010307,1,10.0,0.0409283857046366,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0837481096386909,0.0897167671471833,0.085619226450761,0.0896703675389289,0.089741751551628,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,142144786.0,-0.0126429871507302,0.013003989130634198,0.0009161823041767568,0.09,0.09210084033613541,0.08,0.1078991596638646,0.13,352.6536974789916,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.018136947301108347,0.0031128880317586173,0.15160001580020468,hover,0.8,0.1,0.1,0.08927239183138203,0.0897167671471833,0.08927239183138203,0.04122799999999999,4.639960825439382e-05,-0.00039797570754687706
15.300544,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0837481096386909,0.1249761096386909,0.0798986420035362,0.0450774676351547,0.0450774676351547,0.010307,1,10.0,0.0415008268876672,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0761796906590461,0.0798986420035362,0.0761162696502497,0.0837481096386909,0.0778258517384529,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,142644586.0,-0.014077070900904258,0.01376088884925199,0.0014548748731612357,0.09,0.1,0.08,0.08821428571428429,0.0917857142857157,352.6564285714286,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.01968567974621535,0.0016215712708841945,0.15652475842498528,hover,0.8,0.1,0.1,0.08239269984982299,0.0798986420035362,0.08239269984982299,0.04122799999999999,-0.003849467635154702,-0.0013554097888679173
15.400504,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0761796906590461,0.1174076906590461,0.0712602183222769,0.0461474723367692,0.0461474723367692,0.010307,1,10.0,0.0421455717458129,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0718298107385635,0.0712602183222769,0.0703044352983917,0.0761796906590461,0.0686112716794013,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,143145219.0,-0.014377528664601184,0.013522948193199397,0.0017132912625503266,0.09,0.1,0.08,0.08,0.09147058823529544,352.65705882352944,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.019737868637149845,0.000383263125761527,0.15652475842498528,hover,0.8,0.1,0.1,0.07483532322501618,0.0712602183222769,0.07483532322501618,0.041228,-0.004919472336769204,-0.0013443674340299222
15.500464,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0718298107385635,0.1130578107385635,0.0690023887902498,0.0440554219483137,0.0440554219483137,0.010307,1,10.0,0.0423525233938098,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0698298960924148,0.0690023887902498,0.0720097246222227,0.0718298107385635,0.0674799308180808,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,143645019.0,-0.01499195259745307,0.012303274457476018,0.0013260462028101619,0.09,0.1,0.08,0.08,0.11,352.6576890756303,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.01939405076460979,0.0013656942523400336,0.15652475842498528,hover,0.8,0.1,0.1,0.07141281413488115,0.0690023887902498,0.07141281413488115,0.041228,-0.002827421948313702,-0.00041699660368234304
15.600424,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0698298960924148,0.1110578960924148,0.0685299515724181,0.0425279445199967,0.0425279445199967,0.010307,1,10.0,0.0428161489962339,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0737867504358291,0.0685299515724181,0.0678437035759472,0.0698298960924148,0.0678299814462661,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,144144819.0,-0.014118148647874688,0.013341594902219412,6.746592487065272e-05,0.09,0.1,0.08,0.11915966386554773,0.07084033613445227,352.65831932773114,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.01942473360894334,0.0013570713644723697,0.15652475842498528,hover,0.8,0.1,0.1,0.06943128537615317,0.0685299515724181,0.06943128537615317,0.041228,-0.0012999445199966958,-0.00039861071626162703
15.700384,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0737867504358291,0.1150147504358291,0.0763587057590483,0.0386560446767808,0.0386560446767808,0.010307,1,10.0,0.042674199901402,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0769262984395027,0.0763587057590483,0.0737333104782462,0.0737867504358291,0.0777436047792433,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,144644619.0,-0.013118609453418417,0.01437101459537596,-0.0006796915157249946,0.09,0.1,0.08,0.1,0.09052521008403451,352.6589495798319,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.01945826237082407,0.0014348461610614613,0.15652475842498528,hover,0.8,0.1,0.1,0.07417709187441222,0.0763587057590483,0.07417709187441222,0.041228,0.002571955323219202,0.00039034143858313053
15.800344,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0769262984395027,0.1181542984395027,0.0789670046418905,0.0391872937976122,0.0391872937976122,0.010307,1,10.0,0.0422372653334141,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.075731337070465,0.0789670046418905,0.0738655399099192,0.0769262984395027,0.0800658464431763,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,145145252.0,-0.013235606174884718,0.01443556497781335,-0.0011077600207469044,0.09021008403361433,0.1,0.08,0.07978991596638567,0.1,352.6595798319328,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.019584861680525544,0.00013362254565258306,0.15664564871502737,hover,0.8,0.1,0.1,0.0769341773869117,0.0789670046418905,0.0769341773869117,0.041228,0.002040706202387804,7.878947409001302e-06
15.900304,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.075731337070465,0.116959337070465,0.0749546121805904,0.0420047248898746,0.0420047248898746,0.010307,1,10.0,0.0421973445265293,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0748364925384521,0.0749546121805904,0.0703945870265231,0.075731337070465,0.0745363757014273,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,145646102.0,-0.013927454801918484,0.01257439793533672,-0.0007127495432427216,0.09010504201680587,0.1,0.08,0.036008403361376916,0.021911764705947957,352.6597899159664,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.018764047556315843,0.0019855974624101718,0.1565851800038891,hover,0.8,0.1,0.1,0.07507816592916704,0.0749546121805904,0.07507816592916704,0.041228,-0.000776724889874611,-0.0006531711412979674
16.000264,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0748364925384521,0.1160644925384521,0.0742548435926437,0.0418096489458084,0.0418096489458084,0.010307,1,10.0,0.0421427401154041,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0707156956195831,0.0742548435926437,0.0719761782647036,0.0748364925384521,0.0739416480064392,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,146149052.0,0.41389577078216355,-0.07281687455016808,0.005731823689797207,0.09042016806722614,0.1,0.08,0.22798319327729655,-13.22815126050397,352.55075630252105,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.42025231265350127,0.43626182707848976,0.1567667273157969,hover,0.8,0.1,0.1,0.07446097665787596,0.0742548435926437,0.07446097665787596,0.04122799999999999,-0.0005816489458084079,-0.0003755158805761466
16.100224,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0707156956195831,0.1119436956195831,0.0680371776223182,0.0439065179972649,0.0439065179972649,0.010307,1,10.0,0.042455413713932,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0696081593632698,0.0680371776223182,0.0689764189195861,0.0707156956195831,0.0665948987007141,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,146652002.0,1.5960309365216312,-0.2075428623048684,-0.009041243575184545,0.1,0.1,0.08,0.3570588235294152,-11.210147058823729,352.0544117647059,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.6094684805947002,1.1897876456974825,0.16248076809271922,translation,0.74,0.15,0.10999999999999999,0.06990625564475308,0.0680371776223182,0.06990625564475308,0.041228,-0.002678517997264901,-0.0008094399748300174
16.200184,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0696081593632698,0.1108361593632698,0.0688882607966661,0.0419478985666037,0.0419478985666037,0.010307,1,10.0,0.0425320435314178,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.059920284897089,0.0688882607966661,0.0702546939416628,0.0696081593632698,0.0685006231069565,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,147155785.00000003,1.8965465671875925,-0.23812619477760863,-0.0013500929324875405,0.1,0.1,0.08,0.33894957983193097,-4.123781512604962,352.39735294117645,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.9114374083789154,0.3020678475106191,0.16248076809271922,translation,0.686,0.195,0.119,0.06946912740811748,0.0688882607966661,0.06946912740811748,0.041228,-0.000719898566603705,-0.00013903195515233002
16.300144,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.059920284897089,0.1011482848970889,0.0536231664940714,0.0475251184030175,0.0475251184030175,0.010307,1,10.0,0.0427768086082041,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0509839877486228,0.0536231664940714,0.0535212776483907,0.059920284897089,0.0502324104309081,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,147658735.0,1.9022759041365453,-0.22547765505038397,0.002977022476603803,0.1,0.1,0.08,0.24590336134453925,-3.245462184873948,352.552731092437,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.9155922813546546,0.013885634991091208,0.16248076809271922,translation,0.6374000000000001,0.23550000000000001,0.1271,0.056825476638993844,0.0536231664940714,0.056825476638993844,0.0412279999999999,-0.006297118403017596,-0.003094808258095154
16.400104,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0509839877486228,0.0922119877486228,0.0451753946021197,0.047036593146503,0.047036593146503,0.010307,1,10.0,0.0428657206891775,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0519126802682876,0.0451753946021197,0.0472076848859096,0.0509839877486228,0.0420476906001566,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,148161685.0,1.9081536531448362,-0.2212254337402952,0.0017142886141346357,0.1,0.1,0.08,0.08495798319327845,-3.60176470588235,352.5933613445378,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.920934943339718,0.007254606776003584,0.16248076809271922,translation,0.5936600000000001,0.27195,0.13439,0.0480462643973774,0.0451753946021197,0.0480462643973774,0.041228,-0.005808593146503095,-0.002937723351245397
16.500064,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0519126802682876,0.0931406802682876,0.0525163304060697,0.0406243498622179,0.0406243498622179,0.010307,1,10.0,0.0425226134805679,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0572261363267898,0.0525163304060697,0.0553116683786674,0.0519126802682876,0.0528413727879524,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,148664635.0,1.9374268598416269,-0.2302262769902453,-0.0006005573799361079,0.1,0.1,0.08,0.0,-3.5963865546218745,352.61399159663864,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.9510579119679088,0.03062573769761641,0.16248076809271922,translation,0.5542940000000001,0.304755,0.14095100000000002,0.05267479473026419,0.0525163304060697,0.05267479473026419,0.041228,0.0006036501377820955,0.0007621144619765902
16.600024,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0572261363267898,0.0984541363267898,0.0606798827648162,0.0377742535619736,0.0377742535619736,0.010307,1,10.0,0.0420472443847656,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0618379563093185,0.0606798827648162,0.0600040002264114,0.0572261363267898,0.062539592385292,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,149167777.5,1.4563685545400458,-0.17565267852374541,0.003206492816450182,0.1,0.1,0.08,-0.0076890756302522905,11.0139915966386,352.63462184873947,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,1.4669230484676516,0.4841439566381181,0.16248076809271922,translation,0.5188646,0.3342795,0.14685590000000004,0.05941026146435433,0.0606798827648162,0.05941026146435433,0.041228,0.0034537464380264005,0.0021841251375645312
16.699984,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0618379563093185,0.1030659563093185,0.0648356392979621,0.0382303170113564,0.0382303170113564,0.010307,1,10.0,0.0420046716182232,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0636934414505958,0.0648356392979621,0.0593951833710124,0.0618379563093185,0.0664497762918472,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,149671368.0,0.35052904624398123,-0.04006905246040786,-0.007901581720362856,0.1,0.1,0.08,0.04525210084033594,7.12014705882355,352.7205042016807,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.3528117645796269,1.114120252829543,0.16248076809271922,translation,0.48697814000000006,0.36085155,0.15217031000000003,0.06313042118305331,0.0648356392979621,0.06313042118305331,0.041228,0.002997682988643599,0.0012924648737348138
16.799944,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0636934414505958,0.1049214414505958,0.064899506792426,0.0400219346581698,0.0400219346581698,0.010307,1,10.0,0.042088135704279,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0638301968574523,0.064899506792426,0.0578265365932821,0.0636934414505958,0.0655489265918731,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,150174318.0,0.0763174720546787,-0.008387505925972752,-0.001183614870944297,0.1,0.1,0.08,0.1658823529411749,0.8935294117647394,352.82,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.07677699392705405,0.27603570024579965,0.16248076809271922,hover,0.518280326,0.334766395,0.14695327900000002,0.063452434615954,0.064899506792426,0.063452434615954,0.041228,0.0012060653418301953,-0.00024100683464180206
16.899904,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0638301968574523,0.1050581968574523,0.063919087871909,0.0411391089855432,0.0411391089855432,0.010307,1,10.0,0.0420015741138458,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0641032680869102,0.063919087871909,0.0626484731706898,0.0638301968574523,0.0639669522643087,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,150677268.0,0.05856008164803755,8.582250760983301e-05,0.002104942439350913,0.1,0.1,0.08,0.22674369747899237,0.01,352.77,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.05856014453643054,0.019675421438872166,0.16248076809271922,hover,0.5464522934,0.3112897555,0.14225795110000003,0.06370465782417076,0.063919087871909,0.06370465782417076,0.041228,8.889101445670733e-05,-0.00012553903328153815
16.999864,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0641032680869102,0.1053312680869102,0.0642807643860578,0.0410505037008524,0.0410505037008524,0.010307,1,10.0,0.0419256595893502,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0645044595003128,0.0642807643860578,0.0635378979985931,0.0641032680869102,0.0643763393163681,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,151180218.0,0.05074801402432567,0.009012848471424405,0.0019484942313283504,0.1,0.1,0.08,0.19285714285714248,0.2278571428571438,352.74,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.05154214164139876,0.011862554240806103,0.16248076809271922,hover,0.57180706406,0.29016077995,0.13803215599000004,0.06410446339560895,0.0642807643860578,0.06410446339560895,0.041228,0.0001774962991475948,1.1953086987426254e-06
17.099824,baseline_05_mixed_maneuver,Roll,bias,0.041228,1,0.0645044595003128,0.1057324595003128,0.0647652339190245,0.0409672255812883,0.0409672255812883,0.010307,1,10.0,0.0416317303477526,1,1,1,W10_N3_mean1x,10,3,1.0,1909,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.065423771739006,0.0647652339190245,0.061440464043372,0.0645044595003128,0.0649056509137154,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,151684001.0,0.02354706032592939,0.016455740268741307,0.0018586899274216522,0.1,0.1,0.08,0.11222689075630195,0.383886554621849,352.73,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.0287272594896421,0.02820086027781538,0.16248076809271922,hover,0.5946263576540001,0.271144701955,0.13422894039100006,0.06420196356297876,0.0647652339190245,0.06420196356297876,0.041228,0.0002607744187116956,-0.00030249593733404356
