x,AttackActive,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,Residual_Pitch,AbsResidual_Pitch,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
3.799313,0,0.1036667078733444,0.1036667078733444,0.0663679443916473,0.0372987634816971,0.0372987634816971,0.007947,1,18.0,0.02224299084355903,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.899273,0,0.1053972318768501,0.1053972318768501,0.068303753069547,0.0370934788073031,0.0370934788073031,0.007947,1,18.0,0.022741798439827748,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.999233,0,0.1073095053434372,0.1073095053434372,0.0674654950921294,0.03984401025130779,0.03984401025130779,0.007947,1,18.0,0.02335421305522622,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.099193,0,0.1092578396201133,0.1092578396201133,0.0675387342881889,0.0417191053319244,0.0417191053319244,0.007947,1,18.0,0.02401238028381757,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.199986,0,0.1113081350922584,0.1113081350922584,0.0800252633572408,0.03128287173501759,0.03128287173501759,0.007947,1,18.0,0.02440131906641795,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.299946,0,0.1130826845765113,0.1130826845765113,0.0804360631551585,0.0326466214213528,0.0326466214213528,0.007947,1,18.0,0.024822404969482115,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.399906,0,0.1151359155774116,0.1151359155774116,0.0896805965154247,0.025455319061986892,0.025455319061986892,0.007947,1,18.0,0.024788833623586325,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.499866,0,0.1170161664485931,0.1170161664485931,0.09226527163846,0.024750894810133095,0.024750894810133095,0.007947,1,18.0,0.024937284870306886,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.599826,0,0.1188641190528869,0.1188641190528869,0.0894719485520592,0.029392170500827694,0.029392170500827694,0.007947,1,18.0,0.025356058705494254,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.699786,0,0.1207046434283256,0.1207046434283256,0.0935456718221614,0.027158971606164192,0.027158971606164192,0.007947,1,18.0,0.02595021092683223,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.799746,0,0.1227436959743499,0.1227436959743499,0.0977012677359185,0.025042428238431405,0.025042428238431405,0.007947,1,18.0,0.0265496591411665,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.899706,0,0.124449111521244,0.124449111521244,0.0940059767069214,0.030443134814322592,0.030443134814322592,0.007947,1,19.0,0.027897219077338768,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.999666,0,0.1265597641468048,0.1265597641468048,0.1028240344894119,0.023735729657392915,0.023735729657392915,0.007947,1,20.0,0.02905556064696115,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.099626,0,0.1281829178333282,0.1281829178333282,0.0978436478698668,0.030339269963461396,0.030339269963461396,0.007947,1,20.0,0.030120042920481795,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.199586,0,0.1299502402544021,0.1299502402544021,0.0982901239373856,0.0316601163170165,0.0316601163170165,0.007947,1,20.0,0.030756352749208786,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.299546,0,0.1316885948181152,0.1316885948181152,0.0987133398667601,0.0329752549513551,0.0329752549513551,0.007947,1,20.0,0.031269927914877114,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.399506,0,0.1334368884563446,0.1334368884563446,0.0908995626897732,0.042537325766571404,0.042537325766571404,0.007947,1,20.0,0.03194678588197733,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.499466,0,0.1352026164531707,0.1352026164531707,0.0905503153835239,0.044652301069646794,0.044652301069646794,0.007947,1,20.0,0.032833331541497326,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.599426,0,0.1369091123342514,0.1369091123342514,0.0925039084319548,0.0444052039022966,0.0444052039022966,0.007947,1,20.0,0.03343542547082127,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.699386,0,0.1385229974985122,0.1385229974985122,0.0914286264776671,0.04709437102084511,0.04709437102084511,0.007947,1,20.0,0.033976367135452726,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.799346,0,0.1403512954711914,0.1403512954711914,0.0915959397048757,0.048755355766315706,0.048755355766315706,0.007947,1,20.0,0.03454919674968365,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.899306,0,0.1419432163238525,0.1419432163238525,0.0935692784378573,0.048373937885995213,0.048373937885995213,0.007947,1,20.0,0.03511321970361826,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.999266,0,0.143624946475029,0.143624946475029,0.0904086100046865,0.05321633647034249,0.05321633647034249,0.007947,1,20.0,0.035781836014569995,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.099226,0,0.1453248113393783,0.1453248113393783,0.0936820313572625,0.051642779982115805,0.051642779982115805,0.007947,1,20.0,0.03627801974707956,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
