x,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
6.599859,0,0.1630794703960418,0.1630794703960418,0.09743039830119,0.06564907209485178,0.06564907209485178,0.006861,1,10.0,0.05671441132167572,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.699819,0,0.0534775368869304,0.0534775368869304,0.1010994693508011,-0.04762193246387069,0.04762193246387069,0.006861,1,10.0,0.05674457332210307,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.799779,0,-0.0908933356404304,-0.0908933356404304,0.1018263528388738,-0.1927196884793042,0.1927196884793042,0.006861,1,10.0,0.07107111681983999,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.899739,0,-0.1774769872426986,-0.1774769872426986,0.1093731409910547,-0.2868501282337533,0.2868501282337533,0.006861,1,10.0,0.09439288266818392,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.999699,0,-0.2027673572301864,-0.2027673572301864,0.1042206193216287,-0.3069879765518151,0.3069879765518151,0.006861,1,10.0,0.1196442130197943,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.099659,0,-0.1693239063024521,-0.1693239063024521,0.101128599582271,-0.2704525058847231,0.2704525058847231,0.006861,1,10.0,0.14163804764073692,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.199619,0,-0.1067529618740081,-0.1067529618740081,0.104322605843116,-0.2110755677171241,0.2110755677171241,0.006861,1,10.0,0.15641559281583922,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.299579,0,-0.031929038465023,-0.031929038465023,0.103003366948966,-0.134932405413989,0.134932405413989,0.006861,1,10.0,0.16378328727129793,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.399539,0,0.0517538450658321,0.0517538450658321,0.1031185950607829,-0.0513647499949508,0.0513647499949508,0.006861,1,10.0,0.16301373750947346,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.499499,0,0.1182771250605583,0.1182771250605583,0.1050461211562338,0.01323100390432451,0.01323100390432451,0.006861,1,10.0,0.15808850307387065,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.599459,0,0.1783641129732132,0.1783641129732132,0.0977715805666125,0.08059253240660069,0.08059253240660069,0.006861,1,10.0,0.15958284910504555,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.699419,0,0.2266826778650283,0.2266826778650283,0.1007172540594493,0.125965423805579,0.125965423805579,0.006861,1,10.0,0.16741719823921639,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.799379,0,0.2651891708374023,0.2651891708374023,0.1025795906562915,0.16260958018111077,0.16260958018111077,0.006861,1,10.0,0.16440618740939703,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.899339,0,0.2861336767673492,0.2861336767673492,0.1052224568023191,0.18091121996503007,0.18091121996503007,0.006861,1,10.0,0.1538122965825247,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
7.999299,0,0.2983958423137665,0.2983958423137665,0.1075395275634566,0.1908563147503099,0.1908563147503099,0.006861,1,10.0,0.1421991304023742,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.099259,0,0.3066942691802978,0.3066942691802978,0.1037219331054417,0.2029723360748561,0.2029723360748561,0.006861,1,10.0,0.1354511134213875,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.199219,0,0.3095438778400421,0.3095438778400421,0.1068754009806007,0.20266847685944142,0.20266847685944142,0.006861,1,10.0,0.13461040433561922,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.299179,0,0.3000903129577636,0.3000903129577636,0.1054224615484788,0.19466785140928483,0.19466785140928483,0.006861,1,10.0,0.1405839489351488,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.399972,0,0.2942831516265869,0.2942831516265869,0.1031757768039334,0.1911073748226535,0.1911073748226535,0.006861,1,10.0,0.1545582114179191,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.499932,0,0.2881374657154083,0.2881374657154083,0.1041069798650339,0.18403048585037443,0.18403048585037443,0.006861,1,10.0,0.17163815961252407,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.599892,0,0.2769246697425842,0.2769246697425842,0.0985969949998788,0.1783276747427054,0.1783276747427054,0.006861,1,10.0,0.18141167384613455,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.699852,0,0.2673486173152923,0.2673486173152923,0.1017965765665846,0.16555204074870772,0.16555204074870772,0.006861,1,10.0,0.1853703355404474,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.799812,0,0.2564553618431091,0.2564553618431091,0.095278882666518,0.16117647917659106,0.16117647917659106,0.006861,1,10.0,0.18522702543999542,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.899772,0,0.2432668656110763,0.2432668656110763,0.0971403983375999,0.1461264672734764,0.1461264672734764,0.006861,1,10.0,0.18174855017084007,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
8.999732,0,0.2316177785396576,0.2316177785396576,0.1015169524538468,0.1301008260858108,0.1301008260858108,0.006861,1,10.0,0.17567300130439018,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.099692,0,0.2247269302606582,0.2247269302606582,0.0976479744722081,0.1270789557884501,0.1270789557884501,0.006861,1,10.0,0.16808366327574956,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.199652,0,0.2088205367326736,0.2088205367326736,0.0973389276317209,0.11148160910095269,0.11148160910095269,0.006861,1,10.0,0.15896497649990068,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.299612,0,0.2057562917470932,0.2057562917470932,0.102853421010427,0.1029028707366662,0.1029028707366662,0.006861,1,10.0,0.14978847843263882,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.399572,0,0.2034213840961456,0.2034213840961456,0.0988616665782082,0.1045597175179374,0.1045597175179374,0.006861,1,10.0,0.14113371270216724,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.499532,0,0.2007020264863968,0.2007020264863968,0.0997392016220264,0.10096282486437039,0.10096282486437039,0.006861,1,10.0,0.1328269466035668,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.599492,0,0.1987670511007309,0.1987670511007309,0.1024965379173825,0.0962705131833484,0.0962705131833484,0.006861,1,10.0,0.12462123044763111,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.699452,0,0.1950250566005706,0.1950250566005706,0.0971660614808429,0.09785899511972769,0.09785899511972769,0.006861,1,10.0,0.11785192588473312,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.799412,0,0.1856451034545898,0.1856451034545898,0.0970202927714595,0.08862481068313029,0.08862481068313029,0.006861,1,10.0,0.11059675903538704,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.899372,0,0.1859667897224426,0.1859667897224426,0.1002606784109684,0.0857061113114742,0.0857061113114742,0.006861,1,10.0,0.10455472343918681,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
9.999332,0,0.1855499148368835,0.1855499148368835,0.100507013576909,0.08504290125997449,0.08504290125997449,0.006861,1,10.0,0.1000489309566032,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.099292,0,0.1849058419466018,0.1849058419466018,0.1033085404239192,0.08159730152268262,0.08159730152268262,0.006861,1,10.0,0.09550076553002643,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.199252,0,0.1754772067070007,0.1754772067070007,0.0994784697656478,0.07599873694135291,0.07599873694135291,0.006861,1,10.0,0.09195247831406646,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.299212,0,0.1754900217056274,0.1754900217056274,0.0954606771738058,0.08002934453182162,0.08002934453182162,0.006861,1,10.0,0.089665125693582,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.399172,0,0.1952374577522277,0.1952374577522277,0.1009885317794371,0.0942489259727906,0.0942489259727906,0.006861,1,10.0,0.08863404653906733,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.499965,0,0.2096296101808548,0.2096296101808548,0.0963598210561191,0.1132697891247357,0.1132697891247357,0.006861,1,10.0,0.08986474296510386,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.599925,0,0.2186507731676101,0.2186507731676101,0.1004860882236728,0.11816468494393731,0.11816468494393731,0.006861,1,10.0,0.09205416014116274,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.699885,0,0.2253170162439346,0.2253170162439346,0.1026019245045243,0.12271509173941031,0.12271509173941031,0.006861,1,10.0,0.094539769803131,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.799845,0,0.2310424745082855,0.2310424745082855,0.0946765559041137,0.1363659186041718,0.1363659186041718,0.006861,1,10.0,0.09931388059523516,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.899805,0,0.2349983751773834,0.2349983751773834,0.0986758106092361,0.1363225645681473,0.1363225645681473,0.006861,1,10.0,0.10437552592090246,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
10.999765,0,0.237079456448555,0.237079456448555,0.1026933480643495,0.1343861083842055,0.1343861083842055,0.006861,1,10.0,0.10930984663332557,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.099725,0,0.231258288025856,0.231258288025856,0.0946483036189667,0.1366099844068893,0.1366099844068893,0.006861,1,10.0,0.11481111492174625,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.199685,0,0.2300150990486145,0.2300150990486145,0.1018334000624815,0.12818169898613302,0.12818169898613302,0.006861,1,10.0,0.12002941112622423,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.299645,0,0.2271905392408371,0.2271905392408371,0.0938477687063377,0.1333427705344994,0.1333427705344994,0.006861,1,10.0,0.125360753726492,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.399605,0,0.2202575653791427,0.2202575653791427,0.0985492806733085,0.12170828470583421,0.12170828470583421,0.006861,1,10.0,0.12810668959979638,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.499565,0,0.2160120755434036,0.2160120755434036,0.1017910493887808,0.1142210261546228,0.1142210261546228,0.006861,1,10.0,0.12820181330278507,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.599525,0,0.2111649513244629,0.2111649513244629,0.100731234299815,0.1104337170246479,0.1104337170246479,0.006861,1,10.0,0.12742871651085616,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.699485,0,0.2072299122810363,0.2072299122810363,0.0997720472116603,0.10745786506937599,0.10745786506937599,0.006861,1,10.0,0.1259029938438527,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.799445,0,0.2065705209970474,0.2065705209970474,0.0982033446880755,0.1083671763089719,0.1083671763089719,0.006861,1,10.0,0.12310311961433273,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.899405,0,0.200472205877304,0.200472205877304,0.0980631463641709,0.10240905951313309,0.10240905951313309,0.006861,1,10.0,0.1197117691088313,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
11.999365,0,0.1937907189130783,0.1937907189130783,0.0973204639205532,0.09647025499252511,0.09647025499252511,0.006861,1,10.0,0.11592018376966326,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.099325,0,0.1908478587865829,0.1908478587865829,0.0969706471942482,0.0938772115923347,0.0938772115923347,0.006861,1,10.0,0.11164690648820781,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.199285,0,0.1761501282453537,0.1761501282453537,0.0935526191558491,0.0825975090895046,0.0825975090895046,0.006861,1,10.0,0.10708848749854497,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.299245,0,0.1612808406352996,0.1612808406352996,0.0903241564544549,0.07095668418084469,0.07095668418084469,0.006861,1,10.0,0.10084987886317949,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.399205,0,0.1489406377077102,0.1489406377077102,0.0900876481435418,0.058852989564168415,0.058852989564168415,0.006861,1,10.0,0.09456434934901292,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.499998,0,0.1359744220972061,0.1359744220972061,0.0926347194375721,0.043339702659633994,0.043339702659633994,0.006861,1,10.0,0.08747621699951404,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.599958,0,0.1294742077589035,0.1294742077589035,0.0945848759481927,0.0348893318107108,0.0348893318107108,0.006861,1,10.0,0.07992177847812033,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.699918,0,0.126873567700386,0.126873567700386,0.0959456697191375,0.030927897981248495,0.030927897981248495,0.006861,1,10.0,0.07226878176930758,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.799878,0,0.1219911202788353,0.1219911202788353,0.0960029249553488,0.025988195323486493,0.025988195323486493,0.006861,1,10.0,0.06403088367075904,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.899838,0,0.11867056787014,0.11867056787014,0.0977176806016035,0.020952887268536502,0.020952887268536502,0.006861,1,10.0,0.05588526644629939,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
12.999798,0,0.1194995418190956,0.1194995418190956,0.1023665961588334,0.017132945660262203,0.017132945660262203,0.006861,1,10.0,0.04795153551307309,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
13.099758,0,0.1223940327763557,0.1223940327763557,0.1050966963044558,0.017297336471899905,0.017297336471899905,0.006861,1,10.0,0.04029354800102961,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
13.199718,0,0.1257473975419998,0.1257473975419998,0.1029351881049435,0.022812209437056294,0.022812209437056294,0.006861,1,10.0,0.03431501803578478,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
13.299678,0,0.1299124956130981,0.1299124956130981,0.101184590163449,0.028727905449649094,0.028727905449649094,0.006861,1,10.0,0.030092140162665214,1,1,1,baseline_02_high_altitude_hover,Roll,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
