x,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
3.599393,0,0.1122551634907722,0.1122551634907722,0.0900463569909333,0.022208806499838904,0.022208806499838904,0.010307,1,7.0,0.0173340559005738,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.699353,0,0.1141508892178535,0.1141508892178535,0.0948852565139531,0.0192656327039004,0.0192656327039004,0.010307,1,8.0,0.019162834510207248,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.799313,0,0.115859143435955,0.115859143435955,0.0921321906149386,0.023726952821016403,0.023726952821016403,0.010307,1,9.0,0.02105083938688048,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.899273,0,0.1177383512258529,0.1177383512258529,0.0867418598383665,0.03099649138748639,0.03099649138748639,0.010307,1,10.0,0.02353548713028437,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.999233,0,0.1194793209433555,0.1194793209433555,0.0863440610468387,0.033135259896516805,0.033135259896516805,0.010307,1,10.0,0.02539538178592926,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.099193,0,0.1211453229188919,0.1211453229188919,0.0830331884324549,0.03811213448643701,0.03811213448643701,0.010307,1,10.0,0.02682395726442343,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.199986,0,0.1229809373617172,0.1229809373617172,0.0915357578545808,0.03144517950713639,0.03144517950713639,0.010307,1,10.0,0.02699155882000929,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.299946,0,0.1247465163469314,0.1247465163469314,0.0961232390254735,0.028623277321457904,0.028623277321457904,0.010307,1,10.0,0.02735850404948001,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.399906,0,0.1265783011913299,0.1265783011913299,0.085266076400876,0.041312224790453905,0.041312224790453905,0.010307,1,10.0,0.029381840489804793,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.499866,0,0.1283327937126159,0.1283327937126159,0.0693153049796818,0.05901748873293411,0.05901748873293411,0.010307,1,10.0,0.03278434481471783,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.599826,0,0.1302091032266616,0.1302091032266616,0.0567291747778653,0.0734799284487963,0.0734799284487963,0.010307,1,10.0,0.03791145700961356,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.699786,0,0.132089152932167,0.132089152932167,0.0527196636423467,0.0793694892898203,0.0793694892898203,0.010307,1,10.0,0.04392184266820555,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.799746,0,0.1339265406131744,0.1339265406131744,0.0577083071693777,0.07621823344379672,0.07621823344379672,0.010307,1,10.0,0.049170970730483585,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.899706,0,0.1356239318847656,0.1356239318847656,0.0573328293859959,0.0782911024987697,0.0782911024987697,0.010307,1,10.0,0.05390043184161192,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
4.999666,0,0.1238368451595306,0.1238368451595306,0.0536662228405475,0.0701706223189831,0.0701706223189831,0.010307,1,10.0,0.05760396808385855,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.099626,0,0.0193528942763805,0.0193528942763805,0.0436842178925871,-0.024331323616206598,0.024331323616206598,0.010307,1,10.0,0.056225886996835506,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.199586,0,-0.0722472667694091,-0.0722472667694091,0.0414608070626854,-0.1137080738320945,0.1137080738320945,0.010307,1,10.0,0.0644521764293313,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.299546,0,-0.1141338571906089,-0.1141338571906089,0.0319475840777157,-0.1460814412683246,0.1460814412683246,0.010307,1,10.0,0.07619799282401798,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.399506,0,-0.1148119419813156,-0.1148119419813156,0.0266068051569163,-0.1414187471382319,0.1414187471382319,0.010307,1,10.0,0.08620864505879579,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.499466,0,-0.0876607745885849,-0.0876607745885849,0.0347142423503101,-0.12237501693889499,0.12237501693889499,0.010307,1,10.0,0.09254439787939187,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
