timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778782994.7005632,73884601,1,-0.0003967182710766,0.0001326896017417,0.0003992251004092,-0.0020425403490662,0.0001819912577047,-9.818259239196776,0,0,29.265869140625,1,1,760,800,21.600523,0,0.0003992251004092
1778782994.7405472,73924585,0,-0.0008338655461557,-5.1182978495489806e-05,0.0002850909950211,-0.0021846357267349,-0.0005628345534205,-9.819843292236328,0,0,29.267967224121094,1,1,1000,1000,21.640507,0,0.0002850909950211
1778782994.7405472,73924585,1,-0.0008178550051525,-5.49268806935288e-05,0.000144415316754,-0.000157128815772,-0.0009302170947194,-9.82010555267334,0,0,29.267967224121094,1,1,760,800,21.640507,0,0.000144415316754
1778782994.7805312,73964569,0,-0.0006885840557515,0.0001157971855718,0.0003628194681368,-0.0021190450061112,-0.0006848776829428,-9.82054615020752,0,0,29.270065307617188,1,1,1000,1000,21.680491,0,0.0003628194681368
1778782994.7805312,73964569,1,-0.0007615422364324,7.538170029874891e-05,0.0003409896744415,-0.0024795390199869,0.0008741106721572,-9.818145751953123,0,0,29.270065307617188,1,1,760,800,21.680491,0,0.0003409896744415
1778782994.8205152,74004553,0,0.0002353892923565,0.0001686053001321,0.0001991183380596,-0.0018905503675341,6.390118505805731e-05,-9.811843872070312,0,0,29.27216148376465,1,1,1000,1000,21.720475,0,0.0001991183380596
1778782994.8205152,74004553,1,0.0002539730048738,0.0002166646590922,0.0002285368973389,-0.0001966386771528,-0.0017935816431418,-9.81033992767334,0,0,29.27216148376465,1,1,760,800,21.720475,0,0.0002285368973389
1778782994.8604991,74044537,0,0.0006326037109829,0.0001585093559697,-7.337459828704596e-05,-0.0018534634727984,-0.0010871931444853,-9.811878204345703,0,0,29.27425765991211,1,1,1000,1000,21.760459,0,-7.337459828704596e-05
1778782994.8604991,74044537,1,0.0004797852016054,0.0003281749959569,7.4523311923258e-05,-0.0026088994927704,-0.0026566653978079,-9.812492370605469,0,0,29.27425765991211,1,1,760,800,21.760459,0,7.4523311923258e-05
1778782994.9004831,74084521,0,0.0002016406506299,0.0003086475189775,-0.0002688851091079,-0.0018355728825554,-0.0003444054746069,-9.814621925354004,0,0,29.276355743408203,1,1,1000,1000,21.800443,0,-0.0002688851091079
1778782994.9004831,74084521,1,0.0001326182973571,8.488853927701712e-05,-0.000168555372511,-0.0017209250945597,0.0018620790215209,-9.816492080688477,0,0,29.276355743408203,1,1,760,800,21.800443,0,-0.000168555372511
1778782994.9404671,74124505,0,-0.0001512464077677,0.0003038321738131,-0.0003030573716387,-0.0026807435788214,-0.0008994190720841,-9.81530475616455,0,0,29.278451919555664,1,1,1000,1000,21.840427,0,-0.0003030573716387
