timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627322.9799,63185549,0,6,256141000,2418,10,1.21,-35.3632621,149.1652374,584.3,0.0040000001899898,307.2537841796875,-0.7740000486373901,0.0,1,8.5799,0,-35.3632621,149.1652374
1778627323.17982,63385469,0,6,256141200,2418,10,1.21,-35.3632621,149.1652374,584.5,0.0150000005960464,307.2510681152344,-1.1880000829696655,0.0,1,8.77982,0,-35.3632621,149.1652374
1778627323.37974,63585389,0,6,256141400,2418,10,1.21,-35.3632621,149.1652374,584.74,0.0310000013560056,307.291259765625,-1.1950000524520874,0.0,1,8.97974,0,-35.3632621,149.1652374
1778627323.57966,63785309,0,6,256141600,2418,10,1.21,-35.363262,149.1652373,584.98,0.0430000014603138,307.4559631347656,-1.277000069618225,0.0,1,9.17966,0,-35.363262,149.1652373
1778627323.77958,63985229,0,6,256141800,2418,10,1.21,-35.363262,149.1652372,585.25,0.0450000017881393,307.8123779296875,-1.4660000801086426,0.0,1,9.37958,0,-35.363262,149.1652372
1778627323.9795,64185149,0,6,256142000,2418,10,1.21,-35.363262,149.1652371,585.57,0.0400000028312206,308.1727600097656,-1.665000081062317,0.0,1,9.5795,0,-35.363262,149.1652371
1778627324.17942,64385069,0,6,256142200,2418,10,1.21,-35.3632619,149.165237,585.92,0.0320000015199184,308.4802551269531,-1.866000056266785,0.0,1,9.77942,0,-35.3632619,149.165237
1778627324.37934,64584989,0,6,256142400,2418,10,1.21,-35.3632619,149.165237,586.31,0.0220000017434358,309.471923828125,-2.071000099182129,0.0,1,9.97934,0,-35.3632619,149.165237
1778627324.57926,64784909,0,6,256142600,2418,10,1.21,-35.3632619,149.165237,586.75,0.0120000001043081,313.1707763671875,-2.2710001468658447,0.0,1,10.17926,1,-35.363141899999995,149.16511699999998
1778627324.77918,64984829,0,6,256142800,2418,10,1.21,-35.3632619,149.165237,587.22,0.0040000001899898,329.67803955078125,-2.4250001907348637,0.0,1,10.37918,1,-35.363141899999995,149.16511699999998
1778627324.979933,65185582,0,6,256143000,2418,10,1.21,-35.3632619,149.165237,587.72,0.0020000000949949,82.72223663330078,-2.502000093460083,0.0,1,10.579933,1,-35.363141899999995,149.16511699999998
1778627325.1798532,65385502,0,6,256143200,2418,10,1.21,-35.3632619,149.165237,588.22,0.006000000052154,109.0392608642578,-2.525000095367432,0.0,1,10.779853,1,-35.363141899999995,149.16511699999998
1778627325.3797731,65585422,0,6,256143400,2418,10,1.21,-35.3632619,149.165237,588.72,0.0090000005438923,114.00505065917967,-2.5190000534057617,0.0,1,10.979773,1,-35.363141899999995,149.16511699999998
1778627325.579693,65785342,0,6,256143600,2418,10,1.21,-35.3632619,149.165237,589.23,0.0090000005438923,114.57630920410156,-2.501000165939331,0.0,1,11.179693,1,-35.363141899999995,149.16511699999998
1778627325.779613,65985262,0,6,256143800,2418,10,1.21,-35.3632619,149.165237,589.72,0.0100000007078051,112.2557373046875,-2.4820001125335693,0.0,1,11.379613,1,-35.363141899999995,149.16511699999998
1778627325.9795332,66185182,0,6,256144000,2418,10,1.21,-35.3632619,149.165237,590.22,0.0100000007078051,111.68502807617188,-2.4680001735687256,0.0,1,11.579533,1,-35.363141899999995,149.16511699999998
1778627326.1794531,66385102,0,6,256144200,2418,10,1.21,-35.3632619,149.165237,590.71,0.0100000007078051,114.27235412597656,-2.4600000381469727,0.0,1,11.779453,1,-35.363141899999995,149.16511699999998
1778627326.379373,66585022,0,6,256144400,2418,10,1.21,-35.3632619,149.165237,591.2,0.0100000007078051,117.8508071899414,-2.4570000171661377,0.0,1,11.979373,1,-35.363141899999995,149.16511699999998
1778627326.579293,66784942,0,6,256144600,2418,10,1.21,-35.3632619,149.165237,591.69,0.0110000008717179,122.25597381591795,-2.4580001831054688,0.0,1,12.179293,1,-35.363141899999995,149.16511699999998
