timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778782988.200664,67384702,0,6,411806200,2418,10,1.21,-35.3632621,149.1652375,596.92,0.0140000004321336,147.17359924316406,-2.065000057220459,0.0,1,15.000664,1,-35.3631421,149.16511749999998
1778782988.400584,67584622,0,6,411806400,2418,10,1.21,-35.3632621,149.1652375,597.32,0.0120000001043081,151.39108276367188,-1.855000138282776,0.0,1,15.200584,1,-35.3631421,149.16511749999998
1778782988.600504,67784542,0,6,411806600,2418,10,1.21,-35.3632622,149.1652375,597.67,0.0100000007078051,155.88243103027344,-1.6390000581741333,0.0,1,15.400504,1,-35.3631422,149.16511749999998
1778782988.800424,67984462,0,6,411806800,2418,10,1.21,-35.3632622,149.1652375,597.97,0.0080000003799796,161.99937438964844,-1.4220000505447388,0.0,1,15.600424,1,-35.3631422,149.16511749999998
1778782989.000344,68184382,0,6,411807000,2418,10,1.21,-35.3632622,149.1652375,598.24,0.0070000002160668,170.32379150390625,-1.2100000381469729,0.0,1,15.800344,1,-35.3631422,149.16511749999998
1778782989.200264,68384302,0,6,411807200,2418,10,1.21,-35.3632622,149.1652375,598.45,0.0050000003539025,179.31443786621094,-1.0040000677108765,0.0,1,16.000264,1,-35.3631422,149.16511749999998
1778782989.400184,68584222,0,6,411807400,2418,10,1.21,-35.3632622,149.1652375,598.64,0.003000000026077,190.31495666503903,-0.8030000329017639,0.0,1,16.200184,1,-35.3631422,149.16511749999998
1778782989.600104,68784142,0,6,411807600,2418,10,1.21,-35.3632622,149.1652375,598.78,0.0010000000474974,214.09780883789065,-0.6050000190734863,0.0,1,16.400104,1,-35.3631422,149.16511749999998
1778782989.800024,68984062,0,6,411807800,2418,10,1.21,-35.3632622,149.1652375,598.88,0.0010000000474974,295.8631896972656,-0.4100000262260437,0.0,1,16.600024,1,-35.3631422,149.16511749999998
1778782990.000777,69184815,0,6,411808000,2418,10,1.21,-35.3632622,149.1652375,598.94,0.003000000026077,322.9010314941406,-0.2160000056028366,0.0,1,16.800777,1,-35.3631422,149.16511749999998
1778782990.2006972,69384735,0,6,411808200,2418,10,1.21,-35.3632622,149.1652375,598.97,0.0040000001899898,323.36236572265625,-0.0590000040829181,0.0,1,17.000697,1,-35.3631422,149.16511749999998
1778782990.4006171,69584655,0,6,411808400,2418,10,1.21,-35.3632622,149.1652375,598.97,0.0050000003539025,321.7957763671875,0.0240000002086162,0.0,1,17.200617,1,-35.3631422,149.16511749999998
1778782990.600537,69784575,0,6,411808600,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0070000002160668,320.3457336425781,0.0470000021159648,0.0,1,17.400537,1,-35.3631422,149.16511749999998
1778782990.800457,69984495,0,6,411808800,2418,10,1.21,-35.3632622,149.1652375,598.95,0.0080000003799796,318.788330078125,0.038000002503395,0.0,1,17.600457,1,-35.3631422,149.16511749999998
